reduction,mean_purity_knn,mean_entropy_knn_all,resolution,silhouette_score_cosine,mean_mixingNorm,silhouette_score_norm,mean_purity_knn_norm,mean_entropy_knn_all_norm,mean_mixingNorm_norm,mixing_score,purity_score,assay,ndim,features,method,features_ngenes
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.2500_5104233,0.351465532652191,0.630556336410377,5,0.222872006842026,0.919391456890719,67,29.65,98.3,93.48,95.89,29.65,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,2500
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.3000_3122061,0.346162014813349,0.629481093486944,4.5,0.248993945274134,0.919329931081781,75,28.1,98.07,93.45,95.76,28.1,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,3000
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.500_7368807,0.382529053463321,0.638684145189486,5.5,0.143495643717041,0.925178453158762,43,38.72,100,96.47,98.235,38.72,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,500
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.700_688508,0.384020644235655,0.638684145189486,5,0.232675206906836,0.923314752749712,70,39.16,100,95.51,97.755,39.16,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,700
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.1000_913583,0.432083160871965,0.625278126064926,5,0.218020086547629,0.923870960684161,66,53.2,97.19,95.8,96.495,53.2,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,1000
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.1500_3863132,0.428230201434879,0.625278126064926,5,0.211507966824205,0.923425985450057,64,52.07,97.19,95.57,96.38,52.07,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,1500
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.2000_2928596,0.419617653145696,0.625278126064926,4.5,0.191289834093984,0.92115771468831,58,49.56,97.19,94.39,95.79,49.56,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,2000
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.2500_5104233,0.424172185430464,0.621075158642908,5,0.208507290137067,0.922530665608763,63,50.89,96.31,95.1,95.705,50.89,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,2500
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.3000_3122061,0.414031474270267,0.618225560209249,5,0.215896617784121,0.921387250784427,65,47.93,95.72,94.51,95.115,47.93,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,3000
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.500_7368807,0.430625,0.612947349863799,4.5,0.229601991683402,0.923145059273624,69,52.77,94.61,95.42,95.015,52.77,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,500
seuratIntegration_2_Batch_ID_50..RNA..features_RNA.log.vst.split_Batch_ID.features.700_688508,0.395101416925466,0.626353368988359,4.5,0.264324049743923,0.924143248400562,80,42.39,97.42,95.94,96.68,42.39,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,700
scVI_0_100_0.05_2_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.577201262953368,0.443804451133027,5.5,0.103480009413913,0.905984914131676,31,95.6,59.2,86.54,72.87,95.6,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_0_100_0.05_2_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.57342292746114,0.448225837421906,5.5,0.0969530666273218,0.909134659383754,29,94.49,60.13,88.17,74.15,94.49,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_0_100_0.05_2_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.569306185233161,0.439150953179308,5,0.100792861496454,0.909476423253597,30,93.29,58.23,88.34,73.285,93.29,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_0_100_0.05_2_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.575574342232074,0.448225837421906,5,0.0914958958593419,0.909590267952585,28,95.12,60.13,88.4,74.265,95.12,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_1_100_0.05_3_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.567883216075559,0.449082661478477,5,0.141337621168526,0.899674253409833,43,92.88,60.31,83.27,71.79,92.88,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_1_100_0.05_3_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.552180271781033,0.461135311614679,5.5,0.131325271679196,0.9021381243628,40,88.29,62.83,84.54,73.685,88.29,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_1_100_0.05_3_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.571234375,0.444429163524759,5,0.143378040735436,0.900920049879107,43,93.86,59.34,83.91,71.625,93.86,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_1_100_0.05_3_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.555484230435621,0.457210470257587,5.5,0.124559831068077,0.904016084931653,38,89.25,62.01,85.52,73.765,89.25,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_2_100_0.05_2_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.587574077072539,0.434819818297346,4.5,0.0806469464549172,0.906608855118939,24,98.63,57.32,86.86,72.09,98.63,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_2_100_0.05_2_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.565574402467232,0.439150953179308,5.5,0.0730603334332115,0.910250548390445,22,92.2,58.23,88.74,73.485,92.2,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_2_100_0.05_2_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.577085897020726,0.443804451133027,5,0.0572988083632716,0.914231235714565,17,95.56,59.2,90.81,75.005,95.56,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_2_100_0.05_2_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.575538860103627,0.435676642353917,5.5,0.061407049545278,0.914176632560102,19,95.11,57.5,90.78,74.14,95.11,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_3_100_0.05_3_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.563712435233161,0.448225837421906,5,0.100338115180124,0.907334539551671,30,91.66,60.13,87.24,73.685,91.66,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_3_100_0.05_3_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.561896373056995,0.456759939725886,5.5,0.0798603504932501,0.905456723100316,24,91.13,61.92,86.26,74.09,91.13,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_3_100_0.05_3_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.570431778929189,0.451233147325343,5,0.0913548188215269,0.910322488847239,28,93.62,60.76,88.78,74.77,93.62,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_3_100_0.05_3_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.580748704663213,0.461135311614679,5.5,0.0843707799301796,0.91367047564928,25,96.64,62.83,90.52,76.675,96.64,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_4_200_0.05_2_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.572034893134715,0.456353646201015,5,0.112805582113355,0.907055075986496,34,94.09,61.83,87.09,74.46,94.09,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_4_200_0.05_2_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.559876133419689,0.464639166449903,5.5,0.102547682459399,0.909980735240897,31,90.54,63.57,88.6,76.085,90.54,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_4_200_0.05_2_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.580708117443869,0.455436114747361,4.5,0.105550765624477,0.910374975404334,32,96.62,61.64,88.81,75.225,96.62,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_4_200_0.05_2_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.563930051813472,0.459360956104452,5.5,0.0935498700205874,0.913697720492784,28,91.72,62.46,90.53,76.495,91.72,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_5_200_0.05_3_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.563540803296068,0.466413521960129,5,0.146669160606043,0.904963250091889,44,91.61,63.94,86.01,74.975,91.61,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_5_200_0.05_3_128_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.550594039128758,0.479369010552988,5,0.130799220807507,0.906347696473881,40,87.82,66.65,86.72,76.685,87.82,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_5_200_0.05_3_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.557570896781033,0.464639166449903,5,0.154908378490312,0.907418471564094,47,89.86,63.57,87.28,75.425,89.86,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_5_200_0.05_3_128_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.552341968911917,0.479369010552988,5.5,0.121373526007698,0.909394834331482,37,88.34,66.65,88.3,77.475,88.34,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_6_200_0.05_2_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.574913644214163,0.469759665325575,5.5,0.0852357435526092,0.909658964940035,26,94.93,64.64,88.44,76.54,94.93,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_6_200_0.05_2_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.571615716753023,0.477887474104685,5.5,0.0680550455826344,0.91396077476533,21,93.97,66.34,90.67,78.505,93.97,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_6_200_0.05_2_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.585447322970639,0.464639166449903,5,0.0637642568543289,0.916045090794332,19,98.01,63.57,91.74,77.655,98.01,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_6_200_0.05_2_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.56639378238342,0.470616489382147,5,0.0537547885382654,0.920313805734411,16,92.44,64.82,93.95,79.385,92.44,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_7_200_0.05_3_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_943c7eace32a099271452253d51c6435,0.569249568221071,0.477887474104685,5,0.0923574687034821,0.911658039211796,28,93.28,66.34,89.47,77.905,93.28,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_7_200_0.05_3_256_gene_zinb_cov0..scVI..50..features_RNA.log.vst.split_Batch_ID.features.700_943c7eace32a099271452253d51c6435,0.576098445595855,0.489022592787231,5.5,0.0776996636414725,0.914876732024221,23,95.28,68.67,91.14,79.905,95.28,scVI,50,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_7_200_0.05_3_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_8803bd9e64bcdface4ae877131e203b9,0.569557156735752,0.478045185574463,4.5,0.0773099645666928,0.91443061666465,23,93.37,66.37,90.91,78.64,93.37,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_7_200_0.05_3_256_gene_zinb_cov0..scVI..90..features_RNA.log.vst.split_Batch_ID.features.700_8803bd9e64bcdface4ae877131e203b9,0.57969170984456,0.491699786754116,5.5,0.0792262257822135,0.916102255790381,24,96.33,69.23,91.77,80.5,96.33,scVI,90,features_RNA.log.vst.split_Batch_ID,scVI,700
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000_cecde2cad8cccbc897f0fc1f10ea35bd,0.398936170212766,0.339997157203973,4.5,0.202475219600285,0.864452372490689,61,43.51,37.47,65.04,51.255,43.51,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,2000
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2500_cecde2cad8cccbc897f0fc1f10ea35bd,0.387788212435233,0.314601483711009,3.5,0.287002833855575,0.826107383581789,87,40.26,32.16,45.18,38.67,40.26,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,2500
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000_cecde2cad8cccbc897f0fc1f10ea35bd,0.35466197571744,0.309819818297345,3.5,0.277656639177144,0.82383123562972,84,30.58,31.16,44.01,37.585,30.58,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,3000
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.4000_cecde2cad8cccbc897f0fc1f10ea35bd,0.313679622933885,0.302767252441668,3.5,0.30095842589839,0.825487939707139,91,18.61,29.68,44.86,37.27,18.61,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,4000
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500_cecde2cad8cccbc897f0fc1f10ea35bd,0.361967506049277,0.426473590651375,5,0.160200121661258,0.889465220039149,48,32.71,55.58,77.98,66.78,32.71,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,500
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.700_cecde2cad8cccbc897f0fc1f10ea35bd,0.424021256706389,0.424421109076222,5.5,0.157126999704406,0.88646866215887,47,50.84,55.15,76.43,65.79,50.84,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,700
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000_cecde2cad8cccbc897f0fc1f10ea35bd,0.556796875,0.414142814450248,4,0.243236419142432,0.88478715381674,74,89.64,53,75.56,64.28,89.64,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,1000
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500_cecde2cad8cccbc897f0fc1f10ea35bd,0.57953125,0.374549469468299,3.5,0.226099370350083,0.872204381924814,68,96.28,44.71,69.05,56.88,96.28,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,1500
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000_cecde2cad8cccbc897f0fc1f10ea35bd,0.565671875,0.361530985107643,3,0.248943874508626,0.868216252509851,75,92.23,41.98,66.98,54.48,92.23,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,2000
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2500_cecde2cad8cccbc897f0fc1f10ea35bd,0.53739761257764,0.353962717028117,3.5,0.231110471403475,0.86505189838737,70,83.97,40.4,65.35,52.875,83.97,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,2500
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000_cecde2cad8cccbc897f0fc1f10ea35bd,0.513320555124223,0.348124965983082,3.5,0.220317982078095,0.865160334633068,67,76.93,39.18,65.4,52.29,76.93,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,3000
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.4000_cecde2cad8cccbc897f0fc1f10ea35bd,0.488622205088666,0.335234250551277,3.5,0.235056061248745,0.86105094017472,71,69.72,36.48,63.27,49.875,69.72,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,4000
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500_cecde2cad8cccbc897f0fc1f10ea35bd,0.49984375,0.439601483711009,4,0.262280962998057,0.893345806132,79,73,58.32,79.99,69.155,73,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,500
Scanorama_9_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.700_cecde2cad8cccbc897f0fc1f10ea35bd,0.47703125,0.426692009518236,4,0.229868444087539,0.888881275407351,69,66.33,55.62,77.68,66.65,66.33,RNA,,features_RNA.log.vst.split_Batch_ID,Scanorama,700
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.568147698355312,0.424421109076222,4.5,0.193938396641415,0.881288289919729,59,92.95,55.15,73.75,64.45,92.95,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.565991966315252,0.40993984702823,4.5,0.216436087636941,0.87842465767446,65,92.32,52.12,72.27,62.195,92.32,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.537886873920552,0.395955129912024,4,0.226161866215572,0.872850273870295,68,84.11,49.19,69.38,59.285,84.11,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.547745304404145,0.391192621790422,3.5,0.231067237983488,0.869412581245342,70,86.99,48.19,67.6,57.895,86.99,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.53938860103627,0.383624353710897,4,0.235977593005403,0.866399173522588,71,84.55,46.61,66.04,56.325,84.55,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.531461139896373,0.383624353710897,4,0.222868292142919,0.864054952907445,67,82.23,46.61,64.83,55.72,82.23,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.52846875,0.448007418555045,5,0.177929818797237,0.893546727854894,54,81.36,60.08,80.1,70.09,81.36,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_0_20_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.547869301754048,0.435676642353917,5,0.191171959007231,0.88873309219431,58,87.03,57.5,77.61,67.555,87.03,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.579193315782536,0.413864688385321,4,0.178848228858368,0.891277395210747,54,96.18,52.94,78.92,65.93,96.18,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.568974093264249,0.397030372835457,4.5,0.193881281710931,0.886022416978763,59,93.19,49.41,76.2,62.805,93.19,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.562934891599187,0.383624353710897,4,0.202424145736197,0.879462227097355,61,91.43,46.61,72.81,59.71,91.43,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.552931635779659,0.373225644489773,4,0.222423345598701,0.872719169561937,67,88.51,44.43,69.31,56.87,88.51,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.545538428657603,0.370376046056114,4,0.213923580628736,0.872472877584695,65,86.35,43.83,69.19,56.51,86.35,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.552891191709844,0.369658793886752,3.5,0.233643277452348,0.869294287860169,71,88.5,43.68,67.54,55.61,88.5,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.551085196607556,0.434977529767123,5.5,0.146595895959792,0.900551382619825,44,87.97,57.36,83.72,70.54,87.97,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_1_20_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.564342653720123,0.426473590651375,5,0.159941827279275,0.894211292872332,48,91.84,55.58,80.44,68.01,91.84,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.584402930699482,0.40993984702823,4,0.162412371501406,0.897487683254871,49,97.7,52.12,82.14,67.13,97.7,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.573865356881764,0.391192621790422,4.5,0.191665017626666,0.888802974796766,58,94.62,48.19,77.64,62.915,94.62,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.572173828803816,0.383624353710897,4,0.214792353891108,0.886191118424034,65,94.13,46.61,76.29,61.45,94.13,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.568367875647668,0.370376046056114,4,0.209204901994654,0.880471736735844,63,93.02,43.83,73.33,58.58,93.02,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.571515544041451,0.362669223798872,4,0.208558766150659,0.877343694849821,63,93.94,42.22,71.71,56.965,93.94,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.545261658031088,0.362090525807227,4,0.218436738433976,0.873025801454039,66,86.27,42.1,69.47,55.785,86.27,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.583259067357513,0.426473590651375,5.5,0.140032705042717,0.902589922718592,42,97.37,55.58,84.78,70.18,97.37,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_2_20_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.560410321896685,0.425774478064581,5,0.145072351009643,0.902858970337187,44,90.69,55.43,84.92,70.175,90.69,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.566678270725389,0.435676642353917,5,0.192888547496959,0.886123700825545,58,92.52,57.5,76.25,66.875,92.52,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.570401554404145,0.413285990393676,4.5,0.203214188107228,0.880167766568724,61,93.61,52.82,73.17,62.995,93.61,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.563253886010363,0.402887281172553,4.5,0.210012827472759,0.878200578006422,63,91.52,50.64,72.15,61.395,91.52,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.551342676004011,0.394759472393443,4,0.22315697815009,0.87348174710677,67,88.04,48.94,69.71,59.325,88.04,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.550881667938367,0.394759472393443,4,0.219331129480157,0.870112757768931,66,87.91,48.94,67.97,58.455,87.91,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
