gene,cluster_id,cluster_name,parent_id,specificity,avg_log2FC,pct.1,pct.2,p_val_adj
Lef1,C25-7,C25-7: GLU-7,C7-1,4.77478833181866,0.465833007982308,0.204,0.019,1.00161236031011e-140
Lhfp,C25-7,C25-7: GLU-7,C7-1,2.87641914280487,0.634795948756937,0.289,0.063,6.77662748630917e-137
Chodl,C25-7,C25-7: GLU-7,C7-1,6.53138685542403,1.2496275871347,0.391,0.074,8.9929865942087e-137
Mapk4,C25-7,C25-7: GLU-7,C7-1,2.81658118068873,0.752859749555163,0.317,0.084,1.50088284052494e-127
Nptx1,C25-7,C25-7: GLU-7,C7-1,4.6688952470678,1.97113954967266,0.603,0.254,3.98595887632804e-122
Dmrtb1,C25-7,C25-7: GLU-7,C7-1,4.5661773968667,0.492616648624624,0.24,0.025,4.04172143108371e-120
Ccbe1,C25-7,C25-7: GLU-7,C7-1,2.98385528924603,0.312991813557276,0.142,0.014,2.98405356043968e-119
A2m,C25-7,C25-7: GLU-7,C7-1,13.4219886142353,0.470946968920537,0.113,0.003,1.07809512281643e-118
Rcn1,C25-7,C25-7: GLU-7,C7-1,3.44671807494137,1.52484188624284,0.598,0.264,4.49816219207755e-114
Parm1,C25-7,C25-7: GLU-7,C7-1,4.45083367731709,1.72904133561203,0.537,0.208,1.31941891180949e-108
Tnfaip8,C25-7,C25-7: GLU-7,C7-1,4.29071055530039,0.332613221341116,0.128,0.009,2.40101161073567e-103
2510009E07Rik,C25-7,C25-7: GLU-7,C7-1,2.3002312626085,0.88312450260862,0.447,0.171,4.45315276223135e-97
Nucb2,C25-7,C25-7: GLU-7,C7-1,2.94106565403731,1.31126934394804,0.553,0.246,7.32351605730749e-89
Serpinf1,C25-7,C25-7: GLU-7,C7-1,4.77775733630971,0.626210913011467,0.205,0.026,5.39645766271861e-84
Alk,C25-7,C25-7: GLU-7,C7-1,1.78413675813949,0.843113407047624,0.327,0.154,2.81992023053956e-83
Fst,C25-7,C25-7: GLU-7,C7-1,4.97436990206605,0.475809294980231,0.114,0.01,3.56940363666277e-77
Gpx3,C25-7,C25-7: GLU-7,C7-1,1.65020414457635,1.18577543322851,0.667,0.479,8.42402015185165e-77
Adra2a,C25-7,C25-7: GLU-7,C7-1,4.22275796518565,0.935503303056514,0.324,0.071,2.12399796428586e-75
Bcam,C25-7,C25-7: GLU-7,C7-1,2.51725499078508,0.501522067129594,0.26,0.051,2.15481211509777e-73
Deptor,C25-7,C25-7: GLU-7,C7-1,2.30597861571974,0.940667267484741,0.428,0.174,1.40028958503775e-70
Pdlim5,C25-7,C25-7: GLU-7,C7-1,1.73362456499159,0.465749883132069,0.267,0.071,4.22636595687e-70
Slc5a7,C25-7,C25-7: GLU-7,C7-1,5.57956365689158,0.4536230615359,0.122,0.009,3.77232460825547e-68
Rab3b,C25-7,C25-7: GLU-7,C7-1,1.81561235320525,0.801123854296771,0.45,0.198,8.42486915503518e-66
Zfp521,C25-7,C25-7: GLU-7,C7-1,1.60591158377653,0.450527231647715,0.22,0.061,1.1121852427535e-59
Klhl4,C25-7,C25-7: GLU-7,C7-1,1.74600604495582,0.345906857962946,0.211,0.041,4.99915248232566e-59
Cd59a,C25-7,C25-7: GLU-7,C7-1,2.57885641094541,0.939752759920784,0.353,0.128,1.04848627551814e-58
Gfra1,C25-7,C25-7: GLU-7,C7-1,1.67682273103341,0.584183403069705,0.309,0.107,5.42496821252875e-55
Lypd1,C25-7,C25-7: GLU-7,C7-1,2.48116810615121,1.12826780135683,0.485,0.22,8.04231215290779e-53
Chrna3,C25-7,C25-7: GLU-7,C7-1,2.64853287631482,0.303267123242155,0.13,0.014,7.25856699909816e-47
Armh4,C25-7,C25-7: GLU-7,C7-1,2.18474087382629,0.868873956717123,0.434,0.172,9.6067629226838e-47
Gpr83,C25-7,C25-7: GLU-7,C7-1,1.84186501680701,0.820945550348266,0.349,0.155,4.44564020202991e-42
Gm47135,C25-7,C25-7: GLU-7,C7-1,1.90010343089194,0.823744261947372,0.345,0.149,4.12688652086293e-38
Ache,C25-7,C25-7: GLU-7,C7-1,1.60266140183489,1.16070833021133,0.688,0.498,5.59696100405296e-36
Gm48967,C25-7,C25-7: GLU-7,C7-1,1.86161542892989,0.494695009086266,0.142,0.037,4.42085666486162e-33
Degs1,C25-7,C25-7: GLU-7,C7-1,1.59158568560986,0.959269667102069,0.515,0.31,1.21436136168844e-30
Ctsd,C25-7,C25-7: GLU-7,C7-1,1.51482052273935,1.11655785009427,0.638,0.47,5.59226697767916e-26
Rprm,C25-8,C25-8: GLU-8,C7-1,10.2802238367757,2.58018758583988,0.76,0.19,0
Cck,C25-8,C25-8: GLU-8,C7-1,24.0262014724259,2.28120136491639,0.652,0.061,0
Foxb1,C25-8,C25-8: GLU-8,C7-1,71.9301226543455,1.94991296352142,0.663,0.017,0
Hdac9,C25-8,C25-8: GLU-8,C7-1,6.60580215833745,1.82757123082288,0.646,0.178,0
Cpne9,C25-8,C25-8: GLU-8,C7-1,21.8917293217398,1.72214937331019,0.749,0.058,0
B230323A14Rik,C25-8,C25-8: GLU-8,C7-1,45.6637908758764,1.71392244574335,0.745,0.027,0
Kctd16,C25-8,C25-8: GLU-8,C7-1,4.35668793088218,1.65595932145042,0.833,0.316,0
Frmd5,C25-8,C25-8: GLU-8,C7-1,3.9017352057581,1.6453100265245,0.746,0.314,0
Adarb2,C25-8,C25-8: GLU-8,C7-1,5.79873936009034,1.59147883167443,0.684,0.187,0
Lhx1os,C25-8,C25-8: GLU-8,C7-1,22.0030589357525,1.49659011574583,0.69,0.046,0
Cntn5,C25-8,C25-8: GLU-8,C7-1,2.37306217169727,1.48628630753671,0.759,0.475,0
Arpp21,C25-8,C25-8: GLU-8,C7-1,3.00868895196152,1.47370937947097,0.932,0.456,0
Unc13c,C25-8,C25-8: GLU-8,C7-1,5.76724206973398,1.46731192794592,0.734,0.186,0
Cntn4,C25-8,C25-8: GLU-8,C7-1,3.26066145726194,1.3637209278563,0.69,0.288,0
Clstn2,C25-8,C25-8: GLU-8,C7-1,3.72597291515894,1.35921971139727,0.783,0.285,0
Lhx1,C25-8,C25-8: GLU-8,C7-1,21.26821815053,1.32335579603298,0.674,0.041,0
Srgap1,C25-8,C25-8: GLU-8,C7-1,5.0010562928813,1.31327472943037,0.753,0.197,0
Rgs7,C25-8,C25-8: GLU-8,C7-1,2.51712405826815,1.30877896795239,0.801,0.416,0
Nrp1,C25-8,C25-8: GLU-8,C7-1,6.24075887811104,1.28461836136416,0.752,0.154,0
Fat3,C25-8,C25-8: GLU-8,C7-1,2.83272790667329,1.28059849666966,0.771,0.348,0
Tmem196,C25-8,C25-8: GLU-8,C7-1,6.39477680472351,1.27364849222709,0.722,0.143,0
Ryr3,C25-8,C25-8: GLU-8,C7-1,2.73531172713703,1.18961782215723,0.675,0.293,0
Zfhx4,C25-8,C25-8: GLU-8,C7-1,3.46187736237931,1.18421273070154,0.8,0.273,0
B3galt1,C25-8,C25-8: GLU-8,C7-1,2.46708866321398,1.18391898493315,0.695,0.333,0
Nrp2,C25-8,C25-8: GLU-8,C7-1,3.2762971700963,1.16017419683781,0.753,0.266,0
Grm1,C25-8,C25-8: GLU-8,C7-1,2.70184527863911,1.13851341930076,0.794,0.334,0
Tanc1,C25-8,C25-8: GLU-8,C7-1,21.8280296340919,1.13294271457224,0.577,0.029,0
Auts2,C25-8,C25-8: GLU-8,C7-1,2.12785176075941,1.10743214314616,0.806,0.419,0
Utrn,C25-8,C25-8: GLU-8,C7-1,4.77664043141095,1.10120153658276,0.667,0.153,0
Sox5,C25-8,C25-8: GLU-8,C7-1,3.10779233365991,1.09876886666659,0.576,0.203,0
Sncaip,C25-8,C25-8: GLU-8,C7-1,6.42320532094828,1.07298395521562,0.436,0.072,0
Myo5b,C25-8,C25-8: GLU-8,C7-1,20.7046741738942,0.993029936397806,0.416,0.019,0
Adcy2,C25-8,C25-8: GLU-8,C7-1,2.79686127844849,0.988545796693,0.695,0.245,0
Mpp6,C25-8,C25-8: GLU-8,C7-1,3.54218677649206,0.944201644783829,0.618,0.164,0
Man2a1,C25-8,C25-8: GLU-8,C7-1,4.67380740834215,0.851542550588217,0.482,0.087,0
Cartpt,C25-8,C25-8: GLU-8,C7-1,1.66172805588988,0.638085535708056,0.736,0.282,0
Grm2,C25-8,C25-8: GLU-8,C7-1,15.4285004220971,0.931297812199022,0.496,0.029,1.86430984164928e-308
Gm13629,C25-8,C25-8: GLU-8,C7-1,2.71952435918293,0.727484972205127,0.556,0.148,4.67977173894918e-308
Reps2,C25-8,C25-8: GLU-8,C7-1,2.29893201756011,1.04445997874534,0.82,0.372,4.68834153138686e-308
Slitrk6,C25-8,C25-8: GLU-8,C7-1,7.83385742213787,0.837582240102791,0.476,0.05,1.29732620582357e-302
Mamdc2,C25-8,C25-8: GLU-8,C7-1,8.99936873926703,0.570691676148641,0.204,0.012,5.85943745569806e-301
Sfta3-ps,C25-8,C25-8: GLU-8,C7-1,4.38862442005957,1.03128910042566,0.582,0.136,1.14089499009653e-298
Plcb4,C25-8,C25-8: GLU-8,C7-1,2.26535004154539,1.13401546458426,0.844,0.422,1.87965974506333e-297
Pde4d,C25-8,C25-8: GLU-8,C7-1,1.92062236830684,1.24753416672499,0.661,0.429,4.39359012609206e-296
Dock4,C25-8,C25-8: GLU-8,C7-1,1.51855274307079,0.767689406123043,0.721,0.364,3.12512534053237e-290
Adamtsl1,C25-8,C25-8: GLU-8,C7-1,7.08867084591692,1.10760481967452,0.351,0.054,5.08590455988685e-289
Ctxn3,C25-8,C25-8: GLU-8,C7-1,18.5848163597653,1.18432653273014,0.407,0.025,4.89785034897794e-284
Shisal1,C25-8,C25-8: GLU-8,C7-1,7.93158940825756,1.19534157487084,0.636,0.095,1.50938718067054e-280
Cdh11,C25-8,C25-8: GLU-8,C7-1,2.52187307519046,0.8343038744991,0.664,0.219,3.36154650707503e-280
Pou2f2,C25-8,C25-8: GLU-8,C7-1,2.59165303020237,0.914277596765836,0.719,0.253,1.0064503537978e-278
Ank1,C25-8,C25-8: GLU-8,C7-1,2.62503356034227,0.825509721971195,0.6,0.188,1.11475459088021e-267
Apba1,C25-8,C25-8: GLU-8,C7-1,2.08806497036016,0.988290491021836,0.692,0.327,8.64625501453716e-261
Nxph4,C25-8,C25-8: GLU-8,C7-1,9.52217336252118,1.14266080350254,0.574,0.068,5.87427390254076e-260
Psd3,C25-8,C25-8: GLU-8,C7-1,2.20896514151996,1.09800846424908,0.852,0.423,5.47093665433841e-256
Mir124-2hg,C25-8,C25-8: GLU-8,C7-1,2.12898463629644,0.707507792638727,0.658,0.218,9.68308597175831e-254
Onecut2,C25-8,C25-8: GLU-8,C7-1,5.89001833096514,0.857232714835302,0.425,0.061,1.51492312912798e-253
Tgfb2,C25-8,C25-8: GLU-8,C7-1,5.55834168708641,0.795745497937584,0.467,0.066,2.27537088961828e-253
Pde4b,C25-8,C25-8: GLU-8,C7-1,1.87729866422279,1.02267165084259,0.781,0.425,3.6323509239561e-253
Shisa9,C25-8,C25-8: GLU-8,C7-1,1.75987787309106,0.83599832383711,0.78,0.37,5.03392961320091e-253
Rgs6,C25-8,C25-8: GLU-8,C7-1,6.09712800331876,1.3709518587344,0.506,0.113,2.11890082171767e-251
Dcc,C25-8,C25-8: GLU-8,C7-1,1.93649188469149,1.17746491481241,0.596,0.362,2.16002212688462e-250
Kit,C25-8,C25-8: GLU-8,C7-1,10.3063315983253,0.847095747807563,0.437,0.035,4.38183084211167e-247
Lhfp,C25-8,C25-8: GLU-8,C7-1,5.765682160814,0.661635657798328,0.365,0.041,1.55110440826541e-242
Rbms1,C25-8,C25-8: GLU-8,C7-1,2.82571057913431,0.77106808286835,0.611,0.166,3.85719363396476e-239
2700069I18Rik,C25-8,C25-8: GLU-8,C7-1,3.11920414021868,0.62579644192475,0.318,0.063,3.92223804166036e-234
Cnih3,C25-8,C25-8: GLU-8,C7-1,3.02412419304116,0.8122647625937,0.483,0.129,1.57959927251515e-226
Cd44,C25-8,C25-8: GLU-8,C7-1,10.5758020224769,0.664448294605879,0.381,0.023,4.34546323802296e-225
Rgs3,C25-8,C25-8: GLU-8,C7-1,5.392694348032,0.737833431923895,0.496,0.067,1.47466890544042e-221
Epha7,C25-8,C25-8: GLU-8,C7-1,3.34024188081343,0.835060470203358,0.479,0.119,1.0856630408891e-207
Robo2,C25-8,C25-8: GLU-8,C7-1,1.52224743254996,0.778421982553958,0.703,0.359,2.39097132735927e-205
Ephb1,C25-8,C25-8: GLU-8,C7-1,1.85948642938508,0.763459436015023,0.642,0.263,3.19528035645437e-203
Tafa1,C25-8,C25-8: GLU-8,C7-1,2.71581060789272,1.15126754030235,0.827,0.35,8.64921059703374e-201
Adcy8,C25-8,C25-8: GLU-8,C7-1,3.13394290380777,0.755504092882231,0.447,0.107,2.29673144072111e-200
Pvalb,C25-8,C25-8: GLU-8,C7-1,25.3768913213588,1.39572902267474,0.399,0.021,1.64593088810803e-193
Gpr83,C25-8,C25-8: GLU-8,C7-1,2.45795666027041,0.688854095871963,0.47,0.131,2.97839303657932e-193
Gab2,C25-8,C25-8: GLU-8,C7-1,1.72732567465056,0.680742290009739,0.372,0.146,2.05381935934711e-192
Adcyap1,C25-8,C25-8: GLU-8,C7-1,2.45181568530493,1.18280278489394,0.71,0.342,3.96999370099242e-189
Pcdh15,C25-8,C25-8: GLU-8,C7-1,1.58506958244009,1.02973314717385,0.704,0.457,6.2842340174078e-189
Col19a1,C25-8,C25-8: GLU-8,C7-1,6.71772048792612,0.687640679866453,0.253,0.025,2.1408813610728e-188
Phlpp1,C25-8,C25-8: GLU-8,C7-1,1.54547081690695,0.669022338509815,0.528,0.228,6.28656952134953e-187
Actn2,C25-8,C25-8: GLU-8,C7-1,3.26589829425801,0.504131951462647,0.297,0.045,2.7307237776495e-185
Marchf11,C25-8,C25-8: GLU-8,C7-1,2.74192284100163,0.603098674778135,0.44,0.096,2.58299427904614e-184
Marchf1,C25-8,C25-8: GLU-8,C7-1,2.14149212885817,1.04746897607193,0.735,0.359,2.26613037165572e-183
Igsf21,C25-8,C25-8: GLU-8,C7-1,2.23890716484443,0.581836581300527,0.48,0.124,7.34183903241199e-183
Pde1c,C25-8,C25-8: GLU-8,C7-1,2.23832928112816,0.761546514039007,0.434,0.147,8.14571977238313e-176
Gm28905,C25-8,C25-8: GLU-8,C7-1,2.15312449221044,1.0016934088461,0.416,0.193,4.4213015946686e-175
Atrnl1,C25-8,C25-8: GLU-8,C7-1,1.60270649833527,0.732498399604784,0.546,0.249,7.66840214556675e-170
Rasgef1c,C25-8,C25-8: GLU-8,C7-1,4.11406183104923,0.49904300317461,0.337,0.04,3.26373098972081e-169
Sall3,C25-8,C25-8: GLU-8,C7-1,9.43871046290924,0.532258108810671,0.265,0.014,4.3029864306617e-168
Osbpl1a,C25-8,C25-8: GLU-8,C7-1,2.48223212203615,0.899136712935694,0.645,0.233,1.68715203798167e-167
Gm50403,C25-8,C25-8: GLU-8,C7-1,3.06983548293257,0.57908260246228,0.439,0.082,3.57437898250126e-165
Cux2,C25-8,C25-8: GLU-8,C7-1,1.84890715876428,0.526983199841028,0.413,0.117,3.7331098034709e-164
Kcnab3,C25-8,C25-8: GLU-8,C7-1,6.84891272913229,0.557729049603607,0.306,0.024,1.91360246104924e-159
Fndc5,C25-8,C25-8: GLU-8,C7-1,2.60242436287493,0.80582683317447,0.59,0.182,5.69792187301362e-159
Pde1b,C25-8,C25-8: GLU-8,C7-1,2.58733337342847,0.77166083067165,0.569,0.169,8.75810239004264e-155
Grm4,C25-8,C25-8: GLU-8,C7-1,3.7144595483959,0.548508275281259,0.385,0.056,3.45103247922507e-154
Pitx2,C25-8,C25-8: GLU-8,C7-1,15.4970989528371,1.02339332707415,0.529,0.034,8.39652710646752e-153
Igfbp7,C25-8,C25-8: GLU-8,C7-1,5.40340642023737,0.451921264238035,0.274,0.022,3.56559777722531e-143
Chsy3,C25-8,C25-8: GLU-8,C7-1,1.64915828345121,0.665675869622235,0.383,0.154,8.49569200299194e-143
Rapgef5,C25-8,C25-8: GLU-8,C7-1,1.73691351181925,0.651342566932218,0.599,0.224,2.06979051881785e-142
Neto2,C25-8,C25-8: GLU-8,C7-1,1.73381102530523,0.609759472487452,0.562,0.197,4.42536772379635e-142
C030017B01Rik,C25-8,C25-8: GLU-8,C7-1,6.3743505803263,0.771842032690867,0.478,0.057,1.85974181541692e-139
Npy,C25-8,C25-8: GLU-8,C7-1,4.87911121266028,1.24222770138283,0.325,0.082,2.25145768712314e-139
Usp2,C25-8,C25-8: GLU-8,C7-1,2.48220801285224,0.481722309771864,0.37,0.071,2.74033914683929e-138
Hlf,C25-8,C25-8: GLU-8,C7-1,3.10486963065244,0.842585438801592,0.537,0.145,4.5803570447333e-137
Cdh12,C25-8,C25-8: GLU-8,C7-1,1.5845154270064,0.727318556658677,0.487,0.223,8.34410365391265e-136
Pik3c2b,C25-8,C25-8: GLU-8,C7-1,1.65825461677898,0.429132983894879,0.312,0.08,1.25327735423787e-134
Rorb,C25-8,C25-8: GLU-8,C7-1,1.96880666759408,0.726110348965892,0.544,0.2,2.74927826387738e-131
Sim1,C25-8,C25-8: GLU-8,C7-1,2.80518833871247,0.540846080728626,0.388,0.074,5.61206720209309e-131
Fmn1,C25-8,C25-8: GLU-8,C7-1,1.57775358535675,0.430928292035765,0.226,0.061,1.87303382708686e-126
Lgi2,C25-8,C25-8: GLU-8,C7-1,3.20827089459248,0.816194161050924,0.51,0.129,6.96711536100476e-125
Rcan2,C25-8,C25-8: GLU-8,C7-1,1.52564357720857,0.819748787753858,0.803,0.431,3.51114455659638e-123
Gm48713,C25-8,C25-8: GLU-8,C7-1,2.75071784692633,0.419601027497236,0.294,0.044,9.00752361031521e-123
Rtn4rl1,C25-8,C25-8: GLU-8,C7-1,2.39971363723658,0.473627691559851,0.379,0.074,2.65122266589341e-119
AI593442,C25-8,C25-8: GLU-8,C7-1,1.74581309017767,0.727171717423401,0.58,0.241,3.08843042571622e-119
Serping1,C25-8,C25-8: GLU-8,C7-1,2.97121672919522,0.307898106652355,0.192,0.019,1.03355733238314e-117
Nts,C25-8,C25-8: GLU-8,C7-1,3.72317866566381,1.10003006030976,0.307,0.09,2.66762481718227e-115
Pcdh20,C25-8,C25-8: GLU-8,C7-1,2.24118782902815,0.598748709225659,0.407,0.108,4.11843646050571e-114
Rgs7bp,C25-8,C25-8: GLU-8,C7-1,1.97425466614014,0.881677528943889,0.673,0.3,1.22598882770181e-113
Gm35755,C25-8,C25-8: GLU-8,C7-1,3.31933787670821,0.44405857882384,0.298,0.039,2.26762752218833e-112
Fras1,C25-8,C25-8: GLU-8,C7-1,2.5962711330296,0.535231279732256,0.324,0.066,4.79255838549091e-111
Kcna2,C25-8,C25-8: GLU-8,C7-1,1.541140524132,0.738516590599029,0.6,0.287,5.12089393042923e-110
Rph3a,C25-8,C25-8: GLU-8,C7-1,2.17904288237044,0.835082302225796,0.667,0.255,7.9470304167242e-104
Anxa11,C25-8,C25-8: GLU-8,C7-1,7.74945173090343,0.31702302535514,0.219,0.008,8.1519405969165e-103
Gm48259,C25-8,C25-8: GLU-8,C7-1,2.51680687591309,0.329712691167654,0.228,0.029,3.37331128351227e-96
Pnoc,C25-8,C25-8: GLU-8,C7-1,1.87770197664156,0.499622455773047,0.341,0.09,2.69304344854245e-95
Rasgrp1,C25-8,C25-8: GLU-8,C7-1,3.68677428341329,0.750700645943882,0.441,0.089,4.94482292798594e-95
Pcsk5,C25-8,C25-8: GLU-8,C7-1,1.66589154761971,0.552702335892522,0.427,0.141,6.50654762591559e-90
Ifi27,C25-8,C25-8: GLU-8,C7-1,1.6866703043809,0.503428827233515,0.458,0.136,5.54089707708111e-88
Mitf,C25-8,C25-8: GLU-8,C7-1,1.91901432155259,0.344677329599251,0.205,0.036,1.67437335514204e-87
Strip2,C25-8,C25-8: GLU-8,C7-1,1.85314959288722,0.390136756397309,0.303,0.063,8.52969076515582e-86
Mmgt2,C25-8,C25-8: GLU-8,C7-1,2.84745877934321,0.473283339345874,0.366,0.06,8.01741136887873e-81
Bcan,C25-8,C25-8: GLU-8,C7-1,1.54278766012675,0.410001104198067,0.364,0.096,1.12299924901677e-80
Tacstd2,C25-8,C25-8: GLU-8,C7-1,6.7132939057528,0.321210234725014,0.208,0.009,1.55263945937249e-80
Zfp703,C25-8,C25-8: GLU-8,C7-1,3.14110929397593,0.35668274034159,0.272,0.03,6.67240714204593e-78
Sptb,C25-8,C25-8: GLU-8,C7-1,1.73715132015146,0.541311918499334,0.49,0.152,6.23572997399913e-76
Sh3bgr,C25-8,C25-8: GLU-8,C7-1,4.65112423027359,0.406973370148939,0.239,0.02,1.0661319987446e-75
Zdhhc23,C25-8,C25-8: GLU-8,C7-1,1.63515996276257,0.473028417799173,0.279,0.08,3.68076209504776e-74
Smyd1,C25-8,C25-8: GLU-8,C7-1,9.40291754919383,0.301697889278947,0.186,0.005,7.81655535525366e-73
Gpr139,C25-8,C25-8: GLU-8,C7-1,1.77556473147434,0.332918387151438,0.223,0.041,7.20215517438102e-69
Shb,C25-8,C25-8: GLU-8,C7-1,1.8746243954414,0.309855271973786,0.241,0.039,7.65951063430486e-69
Oip5os1,C25-8,C25-8: GLU-8,C7-1,2.11305334262714,0.711575228200933,0.584,0.196,7.53675351434211e-64
Cdk19,C25-8,C25-8: GLU-8,C7-1,1.51087877239574,0.325049616371993,0.25,0.053,7.93095034456273e-64
Nkain2,C25-8,C25-8: GLU-8,C7-1,1.6256433138518,1.22352858294131,0.472,0.355,8.8939386414136e-61
Denn2b,C25-8,C25-8: GLU-8,C7-1,1.55883943086698,0.332552411918289,0.224,0.047,4.84944486522932e-60
Kcnk9,C25-8,C25-8: GLU-8,C7-1,2.05918251700604,0.56233078558711,0.508,0.138,6.07720077926654e-59
Adra1b,C25-8,C25-8: GLU-8,C7-1,1.56938013409542,0.328026175569125,0.243,0.05,4.77282267335574e-54
Serpini1,C25-8,C25-8: GLU-8,C7-1,1.6970601154066,1.00280825001299,0.637,0.376,5.89904090367966e-54
Mme,C25-8,C25-8: GLU-8,C7-1,2.85912163416874,0.369714004418371,0.231,0.029,1.07440542014564e-52
Minar1,C25-8,C25-8: GLU-8,C7-1,2.62957570897387,0.41872224665189,0.313,0.049,1.81615939724108e-51
Cxxc5,C25-8,C25-8: GLU-8,C7-1,1.50484778258294,0.436440772210829,0.43,0.124,8.04621506176509e-49
Gsg1l,C25-8,C25-8: GLU-8,C7-1,1.60853637093972,0.377613721226704,0.327,0.076,2.21059668850984e-45
Rgs8,C25-8,C25-8: GLU-8,C7-1,1.53432797669728,0.445575043737846,0.395,0.114,4.23259932373063e-44
Uncx,C25-8,C25-8: GLU-8,C7-1,2.00910011549149,0.393714143669801,0.346,0.067,7.29394027112182e-44
Tenm3,C25-8,C25-8: GLU-8,C7-1,1.88853580810797,1.02834655304509,0.583,0.317,8.09053371200977e-35
Adora1,C25-8,C25-8: GLU-8,C7-1,1.7167031089079,0.336137671674275,0.285,0.055,7.09308919584734e-24
Gnrh1,C25-9,C25-9: GLU-9,C7-1,997.427381600114,9.27360168843081,0.967,0.008,0
Tstd1,C25-9,C25-9: GLU-9,C7-1,135.065585292663,2.26137205208416,0.656,0.01,0
Epcam,C25-9,C25-9: GLU-9,C7-1,373.54985670792,2.0083325629458,0.557,0.002,5.10309284953437e-304
Tmprss6,C25-9,C25-9: GLU-9,C7-1,142.744558003408,1.28598700903971,0.443,0.003,1.48356783057147e-278
Krt8,C25-9,C25-9: GLU-9,C7-1,128.055850434322,0.865242232664336,0.295,0.001,2.45669742686088e-266
Gng8,C25-9,C25-9: GLU-9,C7-1,365.144071468902,4.12126491499889,0.885,0.009,3.10604739215723e-264
Otx1,C25-9,C25-9: GLU-9,C7-1,69.6445364729108,1.06057669755702,0.393,0.005,6.65983902000822e-247
Cxcl14,C25-9,C25-9: GLU-9,C7-1,56.6073829253525,3.6985997703165,0.902,0.058,1.0221213728079e-240
Wfdc1,C25-9,C25-9: GLU-9,C7-1,149.697845210642,1.57245635725465,0.475,0.004,2.57195334217514e-237
Fgd2,C25-9,C25-9: GLU-9,C7-1,91.7257708967876,0.836405205745784,0.328,0.002,2.24323621600001e-224
A930003A15Rik,C25-9,C25-9: GLU-9,C7-1,254.182873391822,1.93294960754238,0.525,0.003,1.44675521677576e-222
Rab25,C25-9,C25-9: GLU-9,C7-1,110.012404199023,0.956629601730635,0.344,0.002,3.31499471391922e-215
Mup6,C25-9,C25-9: GLU-9,C7-1,57.0785305855734,0.693261505087936,0.246,0.002,9.96029194723685e-213
Pirt,C25-9,C25-9: GLU-9,C7-1,119.950359173192,0.994063750054075,0.361,0.002,4.52396545275198e-212
Cnmd,C25-9,C25-9: GLU-9,C7-1,119.32614524421,1.64815117740622,0.361,0.004,2.10818164378686e-204
Dlx6os1,C25-9,C25-9: GLU-9,C7-1,65.4714640852644,1.21243452009749,0.377,0.006,2.04347205004267e-196
Tmem45b,C25-9,C25-9: GLU-9,C7-1,117.417467043585,0.892908494628023,0.262,0.001,1.21540092614326e-192
Cldn7,C25-9,C25-9: GLU-9,C7-1,77.9532626952649,0.674920023335627,0.23,0.001,1.90078995397603e-177
Fam92b,C25-9,C25-9: GLU-9,C7-1,37.6635248121543,1.91185405137839,0.59,0.029,2.8739909222409e-176
Six6,C25-9,C25-9: GLU-9,C7-1,41.703953297936,2.1371832022488,0.721,0.036,4.29758815332197e-165
Arg1,C25-9,C25-9: GLU-9,C7-1,75.9913441163861,1.02691005562684,0.295,0.003,1.12801441061327e-163
Meis1,C25-9,C25-9: GLU-9,C7-1,53.4232863516777,1.27198300837328,0.377,0.008,7.72823463378357e-156
Pde11a,C25-9,C25-9: GLU-9,C7-1,25.4109965135348,1.79180103621079,0.623,0.043,2.49031319167326e-149
Ccdc68,C25-9,C25-9: GLU-9,C7-1,89.9376654420014,0.778681086077934,0.23,0.001,9.56270341566305e-147
Smim22,C25-9,C25-9: GLU-9,C7-1,77.5659549100134,1.13234970671552,0.41,0.005,2.09778866236698e-145
Cldn3,C25-9,C25-9: GLU-9,C7-1,154.449910206261,1.04358047436663,0.295,0.001,2.8291573313363e-120
Rd3,C25-9,C25-9: GLU-9,C7-1,47.4717297679294,0.576579713780519,0.246,0.002,8.76698803350634e-118
Ikzf3,C25-9,C25-9: GLU-9,C7-1,22.0322955560267,0.445096879919732,0.197,0.003,1.52531078388585e-117
Cldn9,C25-9,C25-9: GLU-9,C7-1,34.8982477580667,0.528761329667677,0.197,0.002,6.95871009800387e-113
Smim5,C25-9,C25-9: GLU-9,C7-1,66.9217665899724,0.675977440302751,0.197,0.001,6.04186570333455e-112
Dlx5,C25-9,C25-9: GLU-9,C7-1,47.5010475181763,1.01066058549311,0.328,0.006,3.45861459048999e-108
F11r,C25-9,C25-9: GLU-9,C7-1,18.1041436576646,0.95021748479455,0.361,0.018,5.1454836821492e-104
Frem1,C25-9,C25-9: GLU-9,C7-1,23.1929574363852,1.11504603059544,0.311,0.014,2.42468827644629e-99
Acbd7,C25-9,C25-9: GLU-9,C7-1,22.87729933097,1.39378504327339,0.475,0.028,2.32360317570221e-96
Dlx6,C25-9,C25-9: GLU-9,C7-1,30.5413598613551,0.742647048300428,0.328,0.007,1.33973423075989e-92
Cfap206,C25-9,C25-9: GLU-9,C7-1,13.2222469184209,1.31491958304738,0.361,0.035,5.01282610740532e-92
Prrg2,C25-9,C25-9: GLU-9,C7-1,12.3527143383006,1.38330985713779,0.508,0.056,9.67760820839581e-88
Gm16150,C25-9,C25-9: GLU-9,C7-1,9.63765995223237,0.323411407793033,0.148,0.004,1.13510028413223e-87
