cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,pct.1,pct.2,pct_diff
K240-93,Pax6.Nfix.St18.Arx.HY1,mt-Nd4,0.951659559177599,9.07165297278253e-07,0.468,0.103,0.365
K329-82,Pax6.Nfix.St18.Arx.HY1,mt-Nd4,0.951659559177599,9.07165297278253e-07,0.468,0.103,0.365
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps3a1,1.07358490761985,1.10230213543158e-06,0.433,0.075,0.358
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps3a1,1.07358490761985,1.10230213543158e-06,0.433,0.075,0.358
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps3a1,1.07358490761985,1.10230213543158e-06,0.433,0.075,0.358
K169-85,Pax6.Nfix.St18.Arx.HY1,Fau,1.36229336042767,1.22973653529046e-06,0.508,0.159,0.349
K240-93,Pax6.Nfix.St18.Arx.HY1,Fau,1.36229336042767,1.22973653529046e-06,0.508,0.159,0.349
K329-82,Pax6.Nfix.St18.Arx.HY1,Fau,1.36229336042767,1.22973653529046e-06,0.508,0.159,0.349
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps4x,1.01920466592297,1.30002652845419e-06,0.417,0.065,0.352
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps4x,1.01920466592297,1.30002652845419e-06,0.417,0.065,0.352
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps4x,1.01920466592297,1.30002652845419e-06,0.417,0.065,0.352
K169-85,Pax6.Nfix.St18.Arx.HY1,Sec11c,0.99241804201656,1.39145378585597e-06,0.44,0.093,0.347
K240-93,Pax6.Nfix.St18.Arx.HY1,Sec11c,0.99241804201656,1.39145378585597e-06,0.44,0.093,0.347
K329-82,Pax6.Nfix.St18.Arx.HY1,Sec11c,0.99241804201656,1.39145378585597e-06,0.44,0.093,0.347
K169-85,Pax6.Nfix.St18.Arx.HY1,Cox6c,1.20953335578896,1.43296396389622e-06,0.5,0.15,0.35
K240-93,Pax6.Nfix.St18.Arx.HY1,Cox6c,1.20953335578896,1.43296396389622e-06,0.5,0.15,0.35
K329-82,Pax6.Nfix.St18.Arx.HY1,Cox6c,1.20953335578896,1.43296396389622e-06,0.5,0.15,0.35
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl9,1.16098801366224,1.49488958829724e-06,0.583,0.262,0.321
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl9,1.16098801366224,1.49488958829724e-06,0.583,0.262,0.321
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl9,1.16098801366224,1.49488958829724e-06,0.583,0.262,0.321
K169-85,Pax6.Nfix.St18.Arx.HY1,Ppia,1.48119656757791,1.56325912474015e-06,0.571,0.29,0.281
K240-93,Pax6.Nfix.St18.Arx.HY1,Ppia,1.48119656757791,1.56325912474015e-06,0.571,0.29,0.281
K329-82,Pax6.Nfix.St18.Arx.HY1,Ppia,1.48119656757791,1.56325912474015e-06,0.571,0.29,0.281
K169-85,Pax6.Nfix.St18.Arx.HY1,Pcp4,1.16022637367961,1.87027688447023e-06,0.468,0.112,0.356
K240-93,Pax6.Nfix.St18.Arx.HY1,Pcp4,1.16022637367961,1.87027688447023e-06,0.468,0.112,0.356
K329-82,Pax6.Nfix.St18.Arx.HY1,Pcp4,1.16022637367961,1.87027688447023e-06,0.468,0.112,0.356
K169-85,Pax6.Nfix.St18.Arx.HY1,Oxt,1.11449118547334,1.92568419246468e-06,0.437,0.084,0.353
K240-93,Pax6.Nfix.St18.Arx.HY1,Oxt,1.11449118547334,1.92568419246468e-06,0.437,0.084,0.353
K329-82,Pax6.Nfix.St18.Arx.HY1,Oxt,1.11449118547334,1.92568419246468e-06,0.437,0.084,0.353
K169-85,Pax6.Nfix.St18.Arx.HY1,Avp,0.948497506387857,2.00926929113792e-06,0.472,0.112,0.36
K240-93,Pax6.Nfix.St18.Arx.HY1,Avp,0.948497506387857,2.00926929113792e-06,0.472,0.112,0.36
K329-82,Pax6.Nfix.St18.Arx.HY1,Avp,0.948497506387857,2.00926929113792e-06,0.472,0.112,0.36
K169-85,Pax6.Nfix.St18.Arx.HY1,Fkbp3,1.02468924077692,2.02122680309839e-06,0.516,0.168,0.348
K240-93,Pax6.Nfix.St18.Arx.HY1,Fkbp3,1.02468924077692,2.02122680309839e-06,0.516,0.168,0.348
K329-82,Pax6.Nfix.St18.Arx.HY1,Fkbp3,1.02468924077692,2.02122680309839e-06,0.516,0.168,0.348
K169-85,Pax6.Nfix.St18.Arx.HY1,Slc25a3,0.929311005179507,2.12637904411643e-06,0.679,0.383,0.296
K240-93,Pax6.Nfix.St18.Arx.HY1,Slc25a3,0.929311005179507,2.12637904411643e-06,0.679,0.383,0.296
K329-82,Pax6.Nfix.St18.Arx.HY1,Slc25a3,0.929311005179507,2.12637904411643e-06,0.679,0.383,0.296
K169-85,Pax6.Nfix.St18.Arx.HY1,Serinc1,0.954532515538927,2.50497864626611e-06,0.595,0.252,0.343
K240-93,Pax6.Nfix.St18.Arx.HY1,Serinc1,0.954532515538927,2.50497864626611e-06,0.595,0.252,0.343
K329-82,Pax6.Nfix.St18.Arx.HY1,Serinc1,0.954532515538927,2.50497864626611e-06,0.595,0.252,0.343
K169-85,Pax6.Nfix.St18.Arx.HY1,Mt3,1.17640265514272,2.51889236045152e-06,0.647,0.346,0.301
K240-93,Pax6.Nfix.St18.Arx.HY1,Mt3,1.17640265514272,2.51889236045152e-06,0.647,0.346,0.301
K329-82,Pax6.Nfix.St18.Arx.HY1,Mt3,1.17640265514272,2.51889236045152e-06,0.647,0.346,0.301
K169-85,Pax6.Nfix.St18.Arx.HY1,Tecr,1.1254671132793,2.54946647853603e-06,0.845,0.822,0.023
K240-93,Pax6.Nfix.St18.Arx.HY1,Tecr,1.1254671132793,2.54946647853603e-06,0.845,0.822,0.023
K329-82,Pax6.Nfix.St18.Arx.HY1,Tecr,1.1254671132793,2.54946647853603e-06,0.845,0.822,0.023
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl13,0.922330043450509,2.83679411140044e-06,0.556,0.196,0.36
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl13,0.922330043450509,2.83679411140044e-06,0.556,0.196,0.36
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl13,0.922330043450509,2.83679411140044e-06,0.556,0.196,0.36
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps28,0.983452050955468,3.12654461281318e-06,0.472,0.121,0.351
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps28,0.983452050955468,3.12654461281318e-06,0.472,0.121,0.351
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps28,0.983452050955468,3.12654461281318e-06,0.472,0.121,0.351
K169-85,Pax6.Nfix.St18.Arx.HY1,Ndufb8,1.01856887695031,3.49681754818612e-06,0.448,0.093,0.355
K240-93,Pax6.Nfix.St18.Arx.HY1,Ndufb8,1.01856887695031,3.49681754818612e-06,0.448,0.093,0.355
K329-82,Pax6.Nfix.St18.Arx.HY1,Ndufb8,1.01856887695031,3.49681754818612e-06,0.448,0.093,0.355
K169-85,Pax6.Nfix.St18.Arx.HY1,Tomm20,0.899474593859828,4.48783884333568e-06,0.413,0.065,0.348
K240-93,Pax6.Nfix.St18.Arx.HY1,Tomm20,0.899474593859828,4.48783884333568e-06,0.413,0.065,0.348
K329-82,Pax6.Nfix.St18.Arx.HY1,Tomm20,0.899474593859828,4.48783884333568e-06,0.413,0.065,0.348
K169-85,Pax6.Nfix.St18.Arx.HY1,Nsg1,1.08227649852219,5.76794989288952e-06,0.56,0.252,0.308
K240-93,Pax6.Nfix.St18.Arx.HY1,Nsg1,1.08227649852219,5.76794989288952e-06,0.56,0.252,0.308
K329-82,Pax6.Nfix.St18.Arx.HY1,Nsg1,1.08227649852219,5.76794989288952e-06,0.56,0.252,0.308
K169-85,Pax6.Nfix.St18.Arx.HY1,mt-Nd1,1.10969291787265,5.84762289393907e-06,0.476,0.121,0.355
K240-93,Pax6.Nfix.St18.Arx.HY1,mt-Nd1,1.10969291787265,5.84762289393907e-06,0.476,0.121,0.355
K329-82,Pax6.Nfix.St18.Arx.HY1,mt-Nd1,1.10969291787265,5.84762289393907e-06,0.476,0.121,0.355
K169-85,Pax6.Nfix.St18.Arx.HY1,Aldoa,1.16777029360062,6.14097439270879e-06,0.623,0.346,0.277
K240-93,Pax6.Nfix.St18.Arx.HY1,Aldoa,1.16777029360062,6.14097439270879e-06,0.623,0.346,0.277
K329-82,Pax6.Nfix.St18.Arx.HY1,Aldoa,1.16777029360062,6.14097439270879e-06,0.623,0.346,0.277
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl7a,0.621858211989735,7.03962076526384e-06,0.31,0,0.31
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl7a,0.621858211989735,7.03962076526384e-06,0.31,0,0.31
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl7a,0.621858211989735,7.03962076526384e-06,0.31,0,0.31
K169-85,Pax6.Nfix.St18.Arx.HY1,Atp5h,1.02500289031762,8.26242438604536e-06,0.468,0.131,0.337
K240-93,Pax6.Nfix.St18.Arx.HY1,Atp5h,1.02500289031762,8.26242438604536e-06,0.468,0.131,0.337
K329-82,Pax6.Nfix.St18.Arx.HY1,Atp5h,1.02500289031762,8.26242438604536e-06,0.468,0.131,0.337
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps11,1.00746398886294,8.41791929080997e-06,0.492,0.15,0.342
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps11,1.00746398886294,8.41791929080997e-06,0.492,0.15,0.342
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps11,1.00746398886294,8.41791929080997e-06,0.492,0.15,0.342
K169-85,Pax6.Nfix.St18.Arx.HY1,mt-Nd2,0.800985647928332,9.75132873916063e-06,0.405,0.065,0.34
K240-93,Pax6.Nfix.St18.Arx.HY1,mt-Nd2,0.800985647928332,9.75132873916063e-06,0.405,0.065,0.34
K329-82,Pax6.Nfix.St18.Arx.HY1,mt-Nd2,0.800985647928332,9.75132873916063e-06,0.405,0.065,0.34
K169-85,Pax6.Nfix.St18.Arx.HY1,Nap1l5,1.06608655575455,9.98505187194293e-06,0.849,0.804,0.0449999999999999
K240-93,Pax6.Nfix.St18.Arx.HY1,Nap1l5,1.06608655575455,9.98505187194293e-06,0.849,0.804,0.0449999999999999
K329-82,Pax6.Nfix.St18.Arx.HY1,Nap1l5,1.06608655575455,9.98505187194293e-06,0.849,0.804,0.0449999999999999
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl6,1.15628951932983,1.07016993958009e-05,0.706,0.505,0.201
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl6,1.15628951932983,1.07016993958009e-05,0.706,0.505,0.201
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl6,1.15628951932983,1.07016993958009e-05,0.706,0.505,0.201
K169-85,Pax6.Nfix.St18.Arx.HY1,Bex2,1.19379982900527,1.20766166721001e-05,0.675,0.439,0.236
K240-93,Pax6.Nfix.St18.Arx.HY1,Bex2,1.19379982900527,1.20766166721001e-05,0.675,0.439,0.236
K329-82,Pax6.Nfix.St18.Arx.HY1,Bex2,1.19379982900527,1.20766166721001e-05,0.675,0.439,0.236
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps29,1.12594794718712,1.24514121258596e-05,0.512,0.196,0.316
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps29,1.12594794718712,1.24514121258596e-05,0.512,0.196,0.316
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps29,1.12594794718712,1.24514121258596e-05,0.512,0.196,0.316
K169-85,Pax6.Nfix.St18.Arx.HY1,Scg2,1.13958525663203,1.41856864420839e-05,0.706,0.477,0.229
K240-93,Pax6.Nfix.St18.Arx.HY1,Scg2,1.13958525663203,1.41856864420839e-05,0.706,0.477,0.229
K329-82,Pax6.Nfix.St18.Arx.HY1,Scg2,1.13958525663203,1.41856864420839e-05,0.706,0.477,0.229
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl26,0.980050756369802,1.62071203691534e-05,0.389,0.065,0.324
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl26,0.980050756369802,1.62071203691534e-05,0.389,0.065,0.324
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl26,0.980050756369802,1.62071203691534e-05,0.389,0.065,0.324
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl34,0.824280916945277,2.59525838738313e-05,0.425,0.084,0.341
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl34,0.824280916945277,2.59525838738313e-05,0.425,0.084,0.341
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl34,0.824280916945277,2.59525838738313e-05,0.425,0.084,0.341
K169-85,Pax6.Nfix.St18.Arx.HY1,Sub1,0.863827265726692,2.60283708270993e-05,0.425,0.093,0.332
K240-93,Pax6.Nfix.St18.Arx.HY1,Sub1,0.863827265726692,2.60283708270993e-05,0.425,0.093,0.332
K329-82,Pax6.Nfix.St18.Arx.HY1,Sub1,0.863827265726692,2.60283708270993e-05,0.425,0.093,0.332
K169-85,Pax6.Nfix.St18.Arx.HY1,Ndfip1,0.779650040886692,2.75300490401574e-05,0.917,0.935,-0.018
K240-93,Pax6.Nfix.St18.Arx.HY1,Ndfip1,0.779650040886692,2.75300490401574e-05,0.917,0.935,-0.018
K329-82,Pax6.Nfix.St18.Arx.HY1,Ndfip1,0.779650040886692,2.75300490401574e-05,0.917,0.935,-0.018
K169-85,Pax6.Nfix.St18.Arx.HY1,Tmem59l,1.0236251923796,2.89492178392055e-05,0.706,0.551,0.155
K240-93,Pax6.Nfix.St18.Arx.HY1,Tmem59l,1.0236251923796,2.89492178392055e-05,0.706,0.551,0.155
K329-82,Pax6.Nfix.St18.Arx.HY1,Tmem59l,1.0236251923796,2.89492178392055e-05,0.706,0.551,0.155
K169-85,Pax6.Nfix.St18.Arx.HY1,Actg1,0.987488155523131,3.21288159242406e-05,0.52,0.215,0.305
K240-93,Pax6.Nfix.St18.Arx.HY1,Actg1,0.987488155523131,3.21288159242406e-05,0.52,0.215,0.305
K329-82,Pax6.Nfix.St18.Arx.HY1,Actg1,0.987488155523131,3.21288159242406e-05,0.52,0.215,0.305
K169-85,Pax6.Nfix.St18.Arx.HY1,Tpt1,1.0040524068267,3.64073030073742e-05,0.429,0.103,0.326
K240-93,Pax6.Nfix.St18.Arx.HY1,Tpt1,1.0040524068267,3.64073030073742e-05,0.429,0.103,0.326
K329-82,Pax6.Nfix.St18.Arx.HY1,Tpt1,1.0040524068267,3.64073030073742e-05,0.429,0.103,0.326
K169-85,Pax6.Nfix.St18.Arx.HY1,Caskin1,-0.648799608188468,3.6415562460247e-05,0.433,0.738,-0.305
K240-93,Pax6.Nfix.St18.Arx.HY1,Caskin1,-0.648799608188468,3.6415562460247e-05,0.433,0.738,-0.305
K329-82,Pax6.Nfix.St18.Arx.HY1,Caskin1,-0.648799608188468,3.6415562460247e-05,0.433,0.738,-0.305
K169-85,Pax6.Nfix.St18.Arx.HY1,Pgam1,0.932183125443094,3.74144590665902e-05,0.397,0.075,0.322
K240-93,Pax6.Nfix.St18.Arx.HY1,Pgam1,0.932183125443094,3.74144590665902e-05,0.397,0.075,0.322
K329-82,Pax6.Nfix.St18.Arx.HY1,Pgam1,0.932183125443094,3.74144590665902e-05,0.397,0.075,0.322
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps16,0.958110958614243,4.660619709645e-05,0.452,0.131,0.321
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps16,0.958110958614243,4.660619709645e-05,0.452,0.131,0.321
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps16,0.958110958614243,4.660619709645e-05,0.452,0.131,0.321
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl28,0.865138023113353,5.04911077772298e-05,0.389,0.065,0.324
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl28,0.865138023113353,5.04911077772298e-05,0.389,0.065,0.324
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl28,0.865138023113353,5.04911077772298e-05,0.389,0.065,0.324
K169-85,Pax6.Nfix.St18.Arx.HY1,Tmsb4x,0.996418093396311,5.05451498246056e-05,0.468,0.159,0.309
K240-93,Pax6.Nfix.St18.Arx.HY1,Tmsb4x,0.996418093396311,5.05451498246056e-05,0.468,0.159,0.309
K329-82,Pax6.Nfix.St18.Arx.HY1,Tmsb4x,0.996418093396311,5.05451498246056e-05,0.468,0.159,0.309
K169-85,Pax6.Nfix.St18.Arx.HY1,Timp2,0.910914826957362,5.28399393124986e-05,0.504,0.187,0.317
K240-93,Pax6.Nfix.St18.Arx.HY1,Timp2,0.910914826957362,5.28399393124986e-05,0.504,0.187,0.317
K329-82,Pax6.Nfix.St18.Arx.HY1,Timp2,0.910914826957362,5.28399393124986e-05,0.504,0.187,0.317
K169-85,Pax6.Nfix.St18.Arx.HY1,Cox6b1,0.862299485181737,5.3809075815414e-05,0.425,0.093,0.332
K240-93,Pax6.Nfix.St18.Arx.HY1,Cox6b1,0.862299485181737,5.3809075815414e-05,0.425,0.093,0.332
K329-82,Pax6.Nfix.St18.Arx.HY1,Cox6b1,0.862299485181737,5.3809075815414e-05,0.425,0.093,0.332
K169-85,Pax6.Nfix.St18.Arx.HY1,Cox5a,1.07607030050527,6.28540207953702e-05,0.536,0.234,0.302
K240-93,Pax6.Nfix.St18.Arx.HY1,Cox5a,1.07607030050527,6.28540207953702e-05,0.536,0.234,0.302
K329-82,Pax6.Nfix.St18.Arx.HY1,Cox5a,1.07607030050527,6.28540207953702e-05,0.536,0.234,0.302
K169-85,Pax6.Nfix.St18.Arx.HY1,Mif,0.817764653198621,6.32422678179136e-05,0.409,0.084,0.325
K240-93,Pax6.Nfix.St18.Arx.HY1,Mif,0.817764653198621,6.32422678179136e-05,0.409,0.084,0.325
K329-82,Pax6.Nfix.St18.Arx.HY1,Mif,0.817764653198621,6.32422678179136e-05,0.409,0.084,0.325
K169-85,Pax6.Nfix.St18.Arx.HY1,Cisd1,0.91573539270828,6.51995357654442e-05,0.409,0.093,0.316
K240-93,Pax6.Nfix.St18.Arx.HY1,Cisd1,0.91573539270828,6.51995357654442e-05,0.409,0.093,0.316
K329-82,Pax6.Nfix.St18.Arx.HY1,Cisd1,0.91573539270828,6.51995357654442e-05,0.409,0.093,0.316
K169-85,Pax6.Nfix.St18.Arx.HY1,Hsp90aa1,1.36458015095103,7.58237010943388e-05,0.544,0.29,0.254
K240-93,Pax6.Nfix.St18.Arx.HY1,Hsp90aa1,1.36458015095103,7.58237010943388e-05,0.544,0.29,0.254
K329-82,Pax6.Nfix.St18.Arx.HY1,Hsp90aa1,1.36458015095103,7.58237010943388e-05,0.544,0.29,0.254
K169-85,Pax6.Nfix.St18.Arx.HY1,mt-Rnr1,0.791447060478203,7.61715343474642e-05,0.413,0.084,0.329
K240-93,Pax6.Nfix.St18.Arx.HY1,mt-Rnr1,0.791447060478203,7.61715343474642e-05,0.413,0.084,0.329
K329-82,Pax6.Nfix.St18.Arx.HY1,mt-Rnr1,0.791447060478203,7.61715343474642e-05,0.413,0.084,0.329
K169-85,Pax6.Nfix.St18.Arx.HY1,Laptm4a,0.769667355774757,8.16168835549256e-05,0.421,0.093,0.328
K240-93,Pax6.Nfix.St18.Arx.HY1,Laptm4a,0.769667355774757,8.16168835549256e-05,0.421,0.093,0.328
K329-82,Pax6.Nfix.St18.Arx.HY1,Laptm4a,0.769667355774757,8.16168835549256e-05,0.421,0.093,0.328
K169-85,Pax6.Nfix.St18.Arx.HY1,Nrsn2,1.28821156078964,8.27199052567162e-05,0.528,0.271,0.257
K240-93,Pax6.Nfix.St18.Arx.HY1,Nrsn2,1.28821156078964,8.27199052567162e-05,0.528,0.271,0.257
K329-82,Pax6.Nfix.St18.Arx.HY1,Nrsn2,1.28821156078964,8.27199052567162e-05,0.528,0.271,0.257
K169-85,Pax6.Nfix.St18.Arx.HY1,Calm2,0.940728282357838,9.25038209513148e-05,0.857,0.832,0.025
K240-93,Pax6.Nfix.St18.Arx.HY1,Calm2,0.940728282357838,9.25038209513148e-05,0.857,0.832,0.025
K329-82,Pax6.Nfix.St18.Arx.HY1,Calm2,0.940728282357838,9.25038209513148e-05,0.857,0.832,0.025
K169-85,Pax6.Nfix.St18.Arx.HY1,Ndufa1,0.681536624192658,0.000104312799327343,0.341,0.037,0.304
K240-93,Pax6.Nfix.St18.Arx.HY1,Ndufa1,0.681536624192658,0.000104312799327343,0.341,0.037,0.304
K329-82,Pax6.Nfix.St18.Arx.HY1,Ndufa1,0.681536624192658,0.000104312799327343,0.341,0.037,0.304
K169-85,Pax6.Nfix.St18.Arx.HY1,Ywhah,0.974938334831493,0.000118406523705019,0.5,0.187,0.313
K240-93,Pax6.Nfix.St18.Arx.HY1,Ywhah,0.974938334831493,0.000118406523705019,0.5,0.187,0.313
K329-82,Pax6.Nfix.St18.Arx.HY1,Ywhah,0.974938334831493,0.000118406523705019,0.5,0.187,0.313
K169-85,Pax6.Nfix.St18.Arx.HY1,Selenok,0.893353655299851,0.000132771093936041,0.528,0.215,0.313
K240-93,Pax6.Nfix.St18.Arx.HY1,Selenok,0.893353655299851,0.000132771093936041,0.528,0.215,0.313
K329-82,Pax6.Nfix.St18.Arx.HY1,Selenok,0.893353655299851,0.000132771093936041,0.528,0.215,0.313
K169-85,Pax6.Nfix.St18.Arx.HY1,Dad1,0.881546762455222,0.000143484889544892,0.421,0.112,0.309
K240-93,Pax6.Nfix.St18.Arx.HY1,Dad1,0.881546762455222,0.000143484889544892,0.421,0.112,0.309
K329-82,Pax6.Nfix.St18.Arx.HY1,Dad1,0.881546762455222,0.000143484889544892,0.421,0.112,0.309
K169-85,Pax6.Nfix.St18.Arx.HY1,Rnpc3,-0.661724804820571,0.000144198532515821,0.794,0.944,-0.15
K240-93,Pax6.Nfix.St18.Arx.HY1,Rnpc3,-0.661724804820571,0.000144198532515821,0.794,0.944,-0.15
K329-82,Pax6.Nfix.St18.Arx.HY1,Rnpc3,-0.661724804820571,0.000144198532515821,0.794,0.944,-0.15
K169-85,Pax6.Nfix.St18.Arx.HY1,Rab3a,1.03477863966486,0.000169464283657994,0.456,0.159,0.297
K240-93,Pax6.Nfix.St18.Arx.HY1,Rab3a,1.03477863966486,0.000169464283657994,0.456,0.159,0.297
K329-82,Pax6.Nfix.St18.Arx.HY1,Rab3a,1.03477863966486,0.000169464283657994,0.456,0.159,0.297
K169-85,Pax6.Nfix.St18.Arx.HY1,Rpl18a,0.793174432512566,0.000195851402003658,0.401,0.093,0.308
K240-93,Pax6.Nfix.St18.Arx.HY1,Rpl18a,0.793174432512566,0.000195851402003658,0.401,0.093,0.308
K329-82,Pax6.Nfix.St18.Arx.HY1,Rpl18a,0.793174432512566,0.000195851402003658,0.401,0.093,0.308
K169-85,Pax6.Nfix.St18.Arx.HY1,Rps5,0.865267929155854,0.000224596764247618,0.425,0.112,0.313
K240-93,Pax6.Nfix.St18.Arx.HY1,Rps5,0.865267929155854,0.000224596764247618,0.425,0.112,0.313
K329-82,Pax6.Nfix.St18.Arx.HY1,Rps5,0.865267929155854,0.000224596764247618,0.425,0.112,0.313
K169-85,Pax6.Nfix.St18.Arx.HY1,Uqcrq,0.85997736915992,0.000233671197643536,0.504,0.206,0.298
K240-93,Pax6.Nfix.St18.Arx.HY1,Uqcrq,0.85997736915992,0.000233671197643536,0.504,0.206,0.298
K329-82,Pax6.Nfix.St18.Arx.HY1,Uqcrq,0.85997736915992,0.000233671197643536,0.504,0.206,0.298
K169-85,Pax6.Nfix.St18.Arx.HY1,Morn1,-0.534170363877595,0.000248806794689786,0.19,0.495,-0.305
K240-93,Pax6.Nfix.St18.Arx.HY1,Morn1,-0.534170363877595,0.000248806794689786,0.19,0.495,-0.305
K329-82,Pax6.Nfix.St18.Arx.HY1,Morn1,-0.534170363877595,0.000248806794689786,0.19,0.495,-0.305
K169-85,Pax6.Nfix.St18.Arx.HY1,Ndufb5,1.01521688542377,0.000258355333665103,0.429,0.14,0.289
K240-93,Pax6.Nfix.St18.Arx.HY1,Ndufb5,1.01521688542377,0.000258355333665103,0.429,0.14,0.289
K329-82,Pax6.Nfix.St18.Arx.HY1,Ndufb5,1.01521688542377,0.000258355333665103,0.429,0.14,0.289
K169-85,Pax6.Nfix.St18.Arx.HY1,Spcs2,0.931622730460255,0.000261232166387891,0.611,0.346,0.265
K240-93,Pax6.Nfix.St18.Arx.HY1,Spcs2,0.931622730460255,0.000261232166387891,0.611,0.346,0.265
K329-82,Pax6.Nfix.St18.Arx.HY1,Spcs2,0.931622730460255,0.000261232166387891,0.611,0.346,0.265
K169-85,Pax6.Nfix.St18.Arx.HY1,Tagln3,0.800279177100818,0.000263413205467815,0.345,0.047,0.298
K240-93,Pax6.Nfix.St18.Arx.HY1,Tagln3,0.800279177100818,0.000263413205467815,0.345,0.047,0.298
K329-82,Pax6.Nfix.St18.Arx.HY1,Tagln3,0.800279177100818,0.000263413205467815,0.345,0.047,0.298
K169-85,Pax6.Nfix.St18.Arx.HY1,Itm2c,0.954493910523436,0.000266379276382951,0.591,0.327,0.264
K240-93,Pax6.Nfix.St18.Arx.HY1,Itm2c,0.954493910523436,0.000266379276382951,0.591,0.327,0.264
K329-82,Pax6.Nfix.St18.Arx.HY1,Itm2c,0.954493910523436,0.000266379276382951,0.591,0.327,0.264
K169-85,Pax6.Nfix.St18.Arx.HY1,Tmem59,0.751813749798065,0.000276458572125341,0.591,0.29,0.301
K240-93,Pax6.Nfix.St18.Arx.HY1,Tmem59,0.751813749798065,0.000276458572125341,0.591,0.29,0.301
K329-82,Pax6.Nfix.St18.Arx.HY1,Tmem59,0.751813749798065,0.000276458572125341,0.591,0.29,0.301
K169-85,Pax6.Nfix.St18.Arx.HY1,Atp6v0e2,0.872007085559985,0.000311379128349475,0.492,0.187,0.305
K240-93,Pax6.Nfix.St18.Arx.HY1,Atp6v0e2,0.872007085559985,0.000311379128349475,0.492,0.187,0.305
K329-82,Pax6.Nfix.St18.Arx.HY1,Atp6v0e2,0.872007085559985,0.000311379128349475,0.492,0.187,0.305
K169-85,Pax6.Nfix.St18.Arx.HY1,Uqcrb,0.815257410351272,0.000327898138277906,0.401,0.093,0.308
K240-93,Pax6.Nfix.St18.Arx.HY1,Uqcrb,0.815257410351272,0.000327898138277906,0.401,0.093,0.308
K329-82,Pax6.Nfix.St18.Arx.HY1,Uqcrb,0.815257410351272,0.000327898138277906,0.401,0.093,0.308
K169-85,Pax6.Nfix.St18.Arx.HY1,Ndufb10,0.894642583189496,0.000330991350734931,0.429,0.121,0.308
K240-93,Pax6.Nfix.St18.Arx.HY1,Ndufb10,0.894642583189496,0.000330991350734931,0.429,0.121,0.308
K329-82,Pax6.Nfix.St18.Arx.HY1,Ndufb10,0.894642583189496,0.000330991350734931,0.429,0.121,0.308
K169-85,Pax6.Nfix.St18.Arx.HY1,Atp5j,1.11221888359284,0.000343375005961356,0.464,0.178,0.286
K240-93,Pax6.Nfix.St18.Arx.HY1,Atp5j,1.11221888359284,0.000343375005961356,0.464,0.178,0.286
K329-82,Pax6.Nfix.St18.Arx.HY1,Atp5j,1.11221888359284,0.000343375005961356,0.464,0.178,0.286
K169-85,Pax6.Nfix.St18.Arx.HY1,Atp5e,0.755826524111486,0.000354801362955372,0.325,0.037,0.288
K240-93,Pax6.Nfix.St18.Arx.HY1,Atp5e,0.755826524111486,0.000354801362955372,0.325,0.037,0.288
K329-82,Pax6.Nfix.St18.Arx.HY1,Atp5e,0.755826524111486,0.000354801362955372,0.325,0.037,0.288
K169-85,Pax6.Nfix.St18.Arx.HY1,Psmb6,0.611840636923881,0.000363211233854904,0.345,0.047,0.298
