ensembl_gene_id	external_gene_name	entrezgene_id
ENSMUSG00000028986	Klhl7	52323
ENSMUSG00000048439	Nupl2	231042
ENSMUSG00000019797	Mtres1	67851
ENSMUSG00000031340	Gabre	14404
ENSMUSG00000019863	Qrsl1	76563
ENSMUSG00000031343	Gabra3	14396
ENSMUSG00000029840	Mtpn	14489
ENSMUSG00000031344	Gabrq	57249
ENSMUSG00000028461	Ccdc107	622404
ENSMUSG00000019370	Calm3	12315
ENSMUSG00000037152	Ndufc1	66377
ENSMUSG00000045613	Chrm2	243764
ENSMUSG00000026113	Inpp4a	269180
ENSMUSG00000063273	Naa15	74838
ENSMUSG00000029838	Ptn	19242
ENSMUSG00000031347	Cetn2	26370
ENSMUSG00000070802	Pnmal2	434128
ENSMUSG00000041141	Pnmal1	71691
ENSMUSG00000038665	Dgki	320127
ENSMUSG00000038160	Atg5	11793
ENSMUSG00000108348	Gm42372	105247240
ENSMUSG00000003099	Ppp5c	19060
ENSMUSG00000037111	Setd7	73251
ENSMUSG00000026781	Acbd5	74159
ENSMUSG00000038648	Creb3l2	208647
ENSMUSG00000028973	Abcb8	74610
ENSMUSG00000046287	Pnma3	245468
ENSMUSG00000029833	Trim24	21848
ENSMUSG00000061143	Maml3	433586
ENSMUSG00000063804	Lin28b	380669
ENSMUSG00000038822	Hace1	209462
ENSMUSG00000044167	Foxo1	56458
ENSMUSG00000028465	Tln1	21894
ENSMUSG00000027742	Cog6	67542
ENSMUSG00000026111	Unc50	67387
ENSMUSG00000028969	Cdk5	12568
ENSMUSG00000026110	Mgat4a	269181
ENSMUSG00000026775	Yme1l1	27377
ENSMUSG00000056073	Grik2	14806
ENSMUSG00000063455	D630045J12Rik	330286
ENSMUSG00000026090	Cracdl	72097
ENSMUSG00000042997	Nhlrc3	212114
ENSMUSG00000026771	Spopl	76857
ENSMUSG00000060771	Tsga10	211484
ENSMUSG00000049504	Proser1	212127
ENSMUSG00000038774	Ascc3	77987
ENSMUSG00000028466	Creb3	12913
ENSMUSG00000028467	Gba2	230101
ENSMUSG00000056832	Ttc26	264134
ENSMUSG00000028959	Fastk	66587
ENSMUSG00000038538	Ubn2	320538
ENSMUSG00000026088	Mitd1	69028
ENSMUSG00000030411	Nova2	384569
ENSMUSG00000028468	Rgp1	242406
ENSMUSG00000026087	Mrpl30	107734
ENSMUSG00000027748	Trpc4	22066
ENSMUSG00000023118	Sympk	68188
ENSMUSG00000023353	Agap3	213990
ENSMUSG00000019689	Fmc1	66117
ENSMUSG00000031376	Atp2b3	320707
ENSMUSG00000029823	Luc7l2	192196
ENSMUSG00000058407	Txndc9	98258
ENSMUSG00000028469	Npr2	230103
ENSMUSG00000026083	Eif5b	226982
ENSMUSG00000002012	Pnck	93843
ENSMUSG00000079598	Clec2l	665180
ENSMUSG00000061436	Hipk2	15258
ENSMUSG00000026082	Rev1	56210
ENSMUSG00000028470	Hint2	68917
ENSMUSG00000038181	Chpf2	100910
ENSMUSG00000004113	Cacna1b	12287
ENSMUSG00000028949	Smarcd3	66993
ENSMUSG00000037138	Aff3	16764
ENSMUSG00000027751	Supt20	56790
ENSMUSG00000028954	Nub1	53312
ENSMUSG00000030407	Qpctl	67369
ENSMUSG00000048814	Lonrf2	381338
ENSMUSG00000040824	Snrpd2	107686
ENSMUSG00000028476	Reck	53614
ENSMUSG00000002015	Bcap31	27061
ENSMUSG00000026080	Chst10	98388
ENSMUSG00000042599	Kdm7a	338523
ENSMUSG00000028945	Rheb	19744
ENSMUSG00000027752	Exosc8	69639
ENSMUSG00000040811	Eml2	72205
ENSMUSG00000028944	Prkag2	108099
ENSMUSG00000019861	Gopc	94221
ENSMUSG00000029924	Slc37a3	72144
ENSMUSG00000026077	Npas2	18143
ENSMUSG00000036632	Alg5	66248
ENSMUSG00000028478	Clta	12757
ENSMUSG00000023068	Nus1	52014
ENSMUSG00000036893	Ehmt1	77683
ENSMUSG00000073702	Rpl31	114641
ENSMUSG00000038602	Slc35f1	215085
ENSMUSG00000029922	Mkrn1	54484
ENSMUSG00000038594	Cep85l	100038725
ENSMUSG00000002010	Idh3g	15929
ENSMUSG00000003134	Tbc1d8	54610
ENSMUSG00000036580	Spg20	229285
ENSMUSG00000058298	Mcm9	71567
ENSMUSG00000038456	Dennd2a	209773
ENSMUSG00000059631	1500035N22Rik	70258
ENSMUSG00000043833	2900005J15Rik	67261
ENSMUSG00000002014	Ssr4	20832
ENSMUSG00000035696	Rnf38	73469
ENSMUSG00000019856	Fam184a	75906
ENSMUSG00000038072	Galnt11	231050
ENSMUSG00000002006	Pdzd4	245469
ENSMUSG00000048234	Rnf149	67702
ENSMUSG00000003746	Man1a	17155
ENSMUSG00000031391	L1cam	16728
ENSMUSG00000002416	Ndufb2	68198
ENSMUSG00000038056	Kmt2c	231051
ENSMUSG00000027797	Dclk1	13175
ENSMUSG00000002413	Braf	109880
ENSMUSG00000038122	Tbc1d32	544696
ENSMUSG00000029918	Mrps33	14548
ENSMUSG00000030400	Ercc2	13871
ENSMUSG00000057716	Tmem178b	434008
ENSMUSG00000026074	Map4k4	26921
ENSMUSG00000029916	Agk	69923
ENSMUSG00000026972	Arrdc1	215705
ENSMUSG00000037172	Dennd11	243780
ENSMUSG00000035649	Zcchc7	319885
ENSMUSG00000019878	Hsf2	15500
ENSMUSG00000035637	Grhpr	76238
ENSMUSG00000019877	Serinc1	56442
ENSMUSG00000026975	Dph7	67228
ENSMUSG00000029911	Ssbp1	381760
ENSMUSG00000105302	Gm19817	
ENSMUSG00000027799	Nbea	26422
ENSMUSG00000056367	Actr3b	242894
ENSMUSG00000036850	Mrpl41	107733
ENSMUSG00000036833	Pnpla7	241274
ENSMUSG00000030397	Mark4	232944
ENSMUSG00000097899	Gm16894	100047133
ENSMUSG00000048232	Fbxo10	269529
ENSMUSG00000061576	Dpp6	13483
ENSMUSG00000038039	Gcc2	70297
ENSMUSG00000031388	Naa10	56292
ENSMUSG00000051403	Ppp1r37	232947
ENSMUSG00000078713	Tomm5	68512
ENSMUSG00000061028	Clasrp	53609
ENSMUSG00000019920	Lims1	110829
ENSMUSG00000035601	Trmt10b	69934
ENSMUSG00000003226	Ranbp2	19386
ENSMUSG00000036503	Rnf13	24017
ENSMUSG00000028322	Exosc3	66362
ENSMUSG00000002221	Paxip1	55982
ENSMUSG00000035572	Dcaf10	242418
ENSMUSG00000031386	Hcfc1	15161
ENSMUSG00000038010	Ccdc138	76138
ENSMUSG00000006476	Nsmf	56876
ENSMUSG00000045973	Slc25a51	230125
ENSMUSG00000027805	Pfn2	18645
ENSMUSG00000037990	Sh3rf3	237353
ENSMUSG00000027806	Tsc22d2	72033
ENSMUSG00000048271	Rbm33	381626
ENSMUSG00000002981	Clptm1	56457
ENSMUSG00000027810	Eif2a	229317
ENSMUSG00000031392	Irak1	16179
ENSMUSG00000019917	Septin10	103080
ENSMUSG00000060679	Mrps9	69527
ENSMUSG00000019916	P4ha1	18451
ENSMUSG00000097726	9530036O11Rik	654796
ENSMUSG00000041907	Gpr45	93690
ENSMUSG00000075700	Selenot	69227
ENSMUSG00000029130	Rnf32	56874
ENSMUSG00000002985	Apoe	11816
ENSMUSG00000070939	Tgfbrap1	73122
ENSMUSG00000036432	Siah2	20439
ENSMUSG00000002984	Tomm40	53333
ENSMUSG00000035517	Tdrd7	100121
ENSMUSG00000010721	Lmbr1	56873
ENSMUSG00000056476	Med12l	329650
ENSMUSG00000066877	Nck2	17974
ENSMUSG00000009647	Mcu	215999
ENSMUSG00000057363	Uxs1	67883
ENSMUSG00000002980	Bcam	57278
ENSMUSG00000035495	Tstd2	272027
ENSMUSG00000020111	Micu1	216001
ENSMUSG00000001569	Nom1	433864
ENSMUSG00000028330	Ncbp1	433702
ENSMUSG00000039000	Ube3c	100763
ENSMUSG00000031393	Mecp2	17257
ENSMUSG00000013465	Nelfb	58202
ENSMUSG00000041763	Tpp2	22019
ENSMUSG00000036381	P2ry14	320463
ENSMUSG00000036381	P2ry14	140795
ENSMUSG00000028329	Xpa	22590
ENSMUSG00000029131	Dnajb6	23950
ENSMUSG00000036353	P2ry12	70839
ENSMUSG00000020109	Dnajb12	56709
ENSMUSG00000031328	Flna	192176
ENSMUSG00000036752	Tubb4b	227613
ENSMUSG00000020107	Anapc16	52717
ENSMUSG00000028333	Anp32b	67628
ENSMUSG00000044475	Ascc1	69090
ENSMUSG00000027763	Mbnl1	56758
ENSMUSG00000058297	Spock2	94214
ENSMUSG00000044628	Rnf208	68846
ENSMUSG00000004207	Psap	19156
ENSMUSG00000025745	Hadha	97212
ENSMUSG00000036894	Rap2b	74012
ENSMUSG00000039809	Gabbr2	242425
ENSMUSG00000027770	Dhx36	72162
ENSMUSG00000001964	Emd	13726
ENSMUSG00000026966	Ssna1	68475
ENSMUSG00000059447	Hadhb	231086
ENSMUSG00000008682	Rpl10	110954
ENSMUSG00000066191	Anks6	75691
ENSMUSG00000026965	Anapc2	99152
ENSMUSG00000041684	Bivm	246229
ENSMUSG00000026048	Ercc5	22592
ENSMUSG00000009995	Taz	66826
ENSMUSG00000026959	Grin1	14810
ENSMUSG00000036667	Tcaf1	77574
ENSMUSG00000036834	Plch1	269437
ENSMUSG00000075703	Selenoi	28042
ENSMUSG00000073102	Drc1	381738
ENSMUSG00000007613	Tgfbr1	21812
ENSMUSG00000062372	Otof	83762
ENSMUSG00000019087	Atp6ap1	54411
ENSMUSG00000039740	Alg2	56737
ENSMUSG00000053317	Sec61b	66212
ENSMUSG00000061455	Stx17	67727
ENSMUSG00000028343	Erp44	76299
ENSMUSG00000015291	Gdi1	14567
ENSMUSG00000029735	Tpk1	29807
ENSMUSG00000036646	Man1b1	227619
ENSMUSG00000028344	Invs	16348
ENSMUSG00000039419	Cntnap2	66797
ENSMUSG00000001962	Fam50a	108160
ENSMUSG00000027822	Slc33a1	11416
ENSMUSG00000052675	Zfp112	57745
ENSMUSG00000027823	Gmps	229363
ENSMUSG00000028345	Tex10	269536
ENSMUSG00000107858	Gm43879	
ENSMUSG00000107643	Gm43885	
ENSMUSG00000108146	Gm43889	
ENSMUSG00000108123	Gm43884	
ENSMUSG00000107886	Gm43880	
ENSMUSG00000029686	Cul1	26965
ENSMUSG00000050605	Zfp61	22719
ENSMUSG00000028347	Tmeff1	230157
ENSMUSG00000074282	Zfp94	22756
ENSMUSG00000015289	Lage3	66192
ENSMUSG00000063446	Plppr1	272031
ENSMUSG00000002210	Smg9	71997
ENSMUSG00000031399	Fam3a	66294
ENSMUSG00000027827	Kcnab1	16497
ENSMUSG00000025995	Wdr75	73674
ENSMUSG00000004221	Ikbkg	16151
ENSMUSG00000015094	Npdc1	18146
ENSMUSG00000049265	Kcnk3	16527
ENSMUSG00000039611	Pgap4	67063
ENSMUSG00000028309	Rnf20	109331
ENSMUSG00000027828	Ssr3	67437
ENSMUSG00000054793	Cadm4	260299
ENSMUSG00000025823	Pdia4	12304
ENSMUSG00000034640	Tiparp	99929
ENSMUSG00000026944	Abca2	11305
ENSMUSG00000074579	Lekr1	624866
ENSMUSG00000062519	Zfp398	272347
ENSMUSG00000029168	Dpysl5	65254
ENSMUSG00000027829	Ccnl1	56706
ENSMUSG00000051768	Xrcc1	22594
ENSMUSG00000025821	Zfp282	101095
ENSMUSG00000039579	Grin3a	242443
ENSMUSG00000029166	Mapre3	100732
ENSMUSG00000072653	Zfp783	232785
ENSMUSG00000032750	Gab3	100503280
ENSMUSG00000032750	Gab3	210710
ENSMUSG00000041144	Dnah7b	227058
ENSMUSG00000045466	Zfp956	101197
ENSMUSG00000028312	Smc2	14211
ENSMUSG00000038828	Tmem214	68796
ENSMUSG00000064254	Ethe1	66071
ENSMUSG00000071477	Zfp777	72306
ENSMUSG00000057691	Zfp746	69228
ENSMUSG00000042810	Krba1	77827
ENSMUSG00000047617	Paxx	227622
ENSMUSG00000031402	Mpp1	17524
ENSMUSG00000034544	Rsrc1	66880
ENSMUSG00000025986	Slc39a10	227059
ENSMUSG00000015090	Ptgds	19215
ENSMUSG00000029165	Agbl5	231093
ENSMUSG00000031196	F8	14069
ENSMUSG00000026109	Tmeff2	56363
ENSMUSG00000040952	Rps19	20085
ENSMUSG00000015095	Fbxw5	30839
ENSMUSG00000040940	Arhgef1	16801
ENSMUSG00000031201	Brcc3	210766
ENSMUSG00000018417	Myo1b	17912
ENSMUSG00000027777	Schip1	30953
ENSMUSG00000028412	Slc44a1	100434
ENSMUSG00000031197	Vbp1	22327
ENSMUSG00000038803	Ost4	67695
ENSMUSG00000107476	Zfp862-ps	58894
ENSMUSG00000027778	Ift80	68259
ENSMUSG00000054752	Fsd1l	319636
ENSMUSG00000039347	Atp6v0e2	76252
ENSMUSG00000015092	Edf1	59022
ENSMUSG00000016382	Pls3	102866
ENSMUSG00000028414	Fktn	246179
ENSMUSG00000020098	Pcbd1	13180
ENSMUSG00000052751	Repin1	58887
ENSMUSG00000029161	Cgref1	68567
ENSMUSG00000020097	Sgpl1	20397
ENSMUSG00000045302	Preb	50907
ENSMUSG00000060206	Zfp462	242466
ENSMUSG00000029419	Ajm1	381353
ENSMUSG00000015087	Rabl6	227624
ENSMUSG00000025246	Tbl1x	21372
ENSMUSG00000028426	Rad23b	19359
ENSMUSG00000027782	Kpna4	16649
ENSMUSG00000035725	Prkx	19108
ENSMUSG00000028431	Elp1	230233
ENSMUSG00000029810	Tmem176b	65963
ENSMUSG00000027784	Ppm1l	242083
ENSMUSG00000043300	B3galnt1	26879
ENSMUSG00000003380	Rabac1	14470
ENSMUSG00000027787	Nmd3	97112
ENSMUSG00000040907	Atp1a3	232975
ENSMUSG00000023367	Tmem176a	66058
ENSMUSG00000013622	Atraid	381629
ENSMUSG00000020091	Eif4ebp2	13688
ENSMUSG00000003378	Grik5	14809
ENSMUSG00000037151	Lrrc20	216011
ENSMUSG00000020089	Ppa1	67895
ENSMUSG00000049086	Bmyc	107771
ENSMUSG00000038816	Ctnnal1	54366
ENSMUSG00000020088	Sar1a	20224
ENSMUSG00000029815	Malsu1	75593
ENSMUSG00000029814	Igf2bp3	140488
ENSMUSG00000045103	Dmd	13405
ENSMUSG00000008496	Pou2f2	18987
ENSMUSG00000055296	Tmem245	242474
ENSMUSG00000058740	Kcnt1	227632
ENSMUSG00000029817	Tra2a	101214
ENSMUSG00000026103	Gls	14660
ENSMUSG00000045589	Frrs1l	230235
ENSMUSG00000020086	Macroh2a2	404634
ENSMUSG00000028434	Epb41l4b	54357
ENSMUSG00000027835	Pdcd10	56426
ENSMUSG00000027834	Serpini1	20713
ENSMUSG00000035476	Tab3	66724
ENSMUSG00000029819	Npy	109648
ENSMUSG00000038388	Mpp6	56524
ENSMUSG00000025059	Gk	14933
ENSMUSG00000090053	Pakap	677884
ENSMUSG00000020083	Fam241b	69894
ENSMUSG00000089945	Pakap	677884
ENSMUSG00000038729	Pakap	677884
ENSMUSG00000034098	Fstl5	213262
ENSMUSG00000062232	Rapgef2	76089
ENSMUSG00000037012	Hk1	15275
ENSMUSG00000028367	Txn1	22166
ENSMUSG00000057177	Gsk3a	606496
ENSMUSG00000107283	Mpv17	17527
ENSMUSG00000041439	Mfsd6	98682
ENSMUSG00000029821	Gsdme	54722
ENSMUSG00000052372	Il1rapl1	331461
ENSMUSG00000026102	Inpp1	16329
ENSMUSG00000104585	4921511C10Rik	70924
ENSMUSG00000026933	Camsap1	227634
ENSMUSG00000061175	Fnip2	329679
ENSMUSG00000005442	Cic	71722
ENSMUSG00000041426	Hibch	227095
ENSMUSG00000106864	Gtf3c2	71752
ENSMUSG00000027804	Ppid	67738
ENSMUSG00000027809	Etfdh	66841
ENSMUSG00000036352	Ubac1	98766
ENSMUSG00000063694	Cycs	13063
ENSMUSG00000006678	Pola1	18968
ENSMUSG00000020079	Supv3l1	338359
ENSMUSG00000005447	Pafah1b3	18476
ENSMUSG00000004980	Hnrnpa2b1	53379
ENSMUSG00000043843	Tmem145	330485
ENSMUSG00000020078	Vps26a	30930
ENSMUSG00000035246	Pcyt1b	236899
ENSMUSG00000045039	Megf8	269878
ENSMUSG00000050812	Ecpas	230249
ENSMUSG00000029145	Eif2b4	13667
ENSMUSG00000036327	Qsox2	227638
ENSMUSG00000036955	Kifbp	72320
ENSMUSG00000033981	Gria2	14800
ENSMUSG00000029836	Cbx3	12417
ENSMUSG00000079509	Zfx	22764
ENSMUSG00000053714	4732471J01Rik	654804
ENSMUSG00000020075	Ddx21	56200
ENSMUSG00000003123	Lipe	16890
ENSMUSG00000026930	Gpsm1	67839
ENSMUSG00000038301	Snx10	71982
ENSMUSG00000020076	Ddx50	94213
ENSMUSG00000043929	Klhl15	236904
ENSMUSG00000029146	Snx17	266781
ENSMUSG00000042807	Hecw2	329152
ENSMUSG00000020074	Ccar1	67500
ENSMUSG00000075467	Dnlz	52838
ENSMUSG00000028020	Glrb	14658
ENSMUSG00000079508	Apoo	68316
ENSMUSG00000036281	Snapc4	227644
ENSMUSG00000028015	Ctso	229445
ENSMUSG00000084904	Gm14827	100503393
ENSMUSG00000112806	Gm48146	
ENSMUSG00000025151	Maged1	94275
ENSMUSG00000047146	Tet1	52463
ENSMUSG00000043059	Zfp513	101023
ENSMUSG00000038630	Zkscan16	100041581
ENSMUSG00000029147	Ppm1g	14208
ENSMUSG00000057229	Dmac2	66349
ENSMUSG00000071253	Slc25a16	73132
ENSMUSG00000041303	Gtf3c3	98488
ENSMUSG00000026927	Entr1	68112
ENSMUSG00000028005	Gucy1b1	54195
ENSMUSG00000071723	Gspt2	14853
ENSMUSG00000060376	Bckdha	12039
ENSMUSG00000029148	Nrbp1	192292
ENSMUSG00000073678	Pgap1	241062
ENSMUSG00000025656	Arhgef9	236915
ENSMUSG00000029776	Hibadh	58875
ENSMUSG00000033900	Map9	213582
ENSMUSG00000061702	Tmem91	320208
ENSMUSG00000028381	Ugcg	22234
ENSMUSG00000004535	Tax1bp1	52440
ENSMUSG00000052331	Ankrd44	329154
ENSMUSG00000038578	Susd1	634731
ENSMUSG00000063568	Jazf1	231986
ENSMUSG00000020070	Rufy2	70432
ENSMUSG00000026926	Pmpca	66865
ENSMUSG00000028004	Npy2r	18167
ENSMUSG00000040725	Hnrnpul1	232989
ENSMUSG00000028382	Ptbp3	230257
ENSMUSG00000029149	Krtcap3	69815
ENSMUSG00000025982	Sf3b1	81898
ENSMUSG00000038564	Ift172	67661
ENSMUSG00000020069	Hnrnph3	432467
ENSMUSG00000026924	Sec16a	227648
ENSMUSG00000025981	Coq10b	67876
ENSMUSG00000035045	Zc3h12b	547176
ENSMUSG00000025980	Hspd1	15510
ENSMUSG00000057421	Las1l	76130
ENSMUSG00000045071	E130308A19Rik	230259
ENSMUSG00000073676	Hspe1	15528
ENSMUSG00000033767	Tmem131l	229473
ENSMUSG00000086040	Wipf3	330319
ENSMUSG00000025979	Mob4	19070
ENSMUSG00000028385	Snx30	209131
ENSMUSG00000086714	0610009E02Rik	100125929
ENSMUSG00000019124	Scrn1	69938
ENSMUSG00000020064	Herc4	67345
ENSMUSG00000038552	Fndc4	64339
ENSMUSG00000038074	Fkbp14	231997
ENSMUSG00000038349	Plcl1	227120
ENSMUSG00000062761	Zfp512	269639
ENSMUSG00000020063	Sirt1	93759
ENSMUSG00000027993	Trim2	80890
ENSMUSG00000036764	Dnajc12	30045
ENSMUSG00000029777	Gars	353172
ENSMUSG00000064037	Gpn1	74254
ENSMUSG00000060843	Ctnna3	216033
ENSMUSG00000048495	Tyw5	68736
ENSMUSG00000042846	Lrrtm3	216028
ENSMUSG00000029141	Slc4a1ap	20534
ENSMUSG00000019873	Reep3	28193
ENSMUSG00000038022	Mindy4	330323
ENSMUSG00000037876	Jmjd1c	108829
ENSMUSG00000038305	Spats2l	67198
ENSMUSG00000036186	Dipk1b	56279
ENSMUSG00000102805	Gm37240	99889
ENSMUSG00000031212	Pgr15l	245526
ENSMUSG00000028086	Fbxw7	50754
ENSMUSG00000106918	Mrpl33	66845
ENSMUSG00000058709	Egln2	112406
ENSMUSG00000046532	Ar	11835
ENSMUSG00000029778	Adcyap1r1	11517
ENSMUSG00000028389	Zfp37	22696
ENSMUSG00000031214	Ophn1	94190
ENSMUSG00000029136	Rbks	71336
ENSMUSG00000066151	Fkbp15	338355
ENSMUSG00000028085	Gatb	229487
ENSMUSG00000062647	Rpl7a	27176
ENSMUSG00000054770	Kctd18	51960
ENSMUSG00000052139	Babam2	107976
ENSMUSG00000061479	Snrpa	53607
ENSMUSG00000015790	Surf1	20930
ENSMUSG00000003762	Coq8b	76889
ENSMUSG00000028082	Sh3d19	27059
ENSMUSG00000014873	Surf2	20931
ENSMUSG00000019947	Arid5b	71371
ENSMUSG00000063160	Numbl	18223
ENSMUSG00000066150	Slc31a1	20529
ENSMUSG00000034403	Pja1	18744
ENSMUSG00000004347	Pde1c	18575
ENSMUSG00000019945	Cabcoco1	73287
ENSMUSG00000066149	Cdc26	66440
ENSMUSG00000040488	Ltbp4	108075
ENSMUSG00000059327	Eda	13607
ENSMUSG00000066148	Prpf4	70052
ENSMUSG00000028081	Rps3a1	20091
ENSMUSG00000019944	Rhobtb1	69288
ENSMUSG00000028080	Lrba	80877
ENSMUSG00000052406	Rexo4	227656
ENSMUSG00000028391	Wdr31	71354
ENSMUSG00000015488	Cacfd1	381356
ENSMUSG00000069601	Ank3	11735
ENSMUSG00000028393	Alad	17025
ENSMUSG00000089832	Shkbp1	192192
ENSMUSG00000015668	Pdzd11	72621
ENSMUSG00000029787	Avl9	78937
ENSMUSG00000059486	Kbtbd2	210973
ENSMUSG00000028078	Dclk2	70762
ENSMUSG00000029780	Nt5c3	107569
ENSMUSG00000011751	Sptbn4	80297
ENSMUSG00000051223	Bzw1	66882
ENSMUSG00000014956	Ppp1cb	19046
ENSMUSG00000085234	Gm15614	102640951
ENSMUSG00000026034	Clk1	12747
ENSMUSG00000014932	Yes1	22612
ENSMUSG00000028358	Zfp618	72701
ENSMUSG00000026035	Ppil3	70225
ENSMUSG00000023452	Pisd	320951
ENSMUSG00000026036	Nif3l1	65102
ENSMUSG00000037788	Vopp1	232023
ENSMUSG00000003363	Pld3	18807
ENSMUSG00000109946	Brd3os	100504116
ENSMUSG00000026918	Brd3	67382
ENSMUSG00000026037	Orc2	18393
ENSMUSG00000054280	Prr14l	215476
ENSMUSG00000049643	2310022A10Rik	66367
ENSMUSG00000037426	Depdc5	277854
ENSMUSG00000046032	Snx12	55988
ENSMUSG00000085054	Gm15834	
ENSMUSG00000026917	Wdr5	140858
ENSMUSG00000038174	Fam126b	213056
ENSMUSG00000004056	Akt2	11652
ENSMUSG00000029804	Herc3	73998
ENSMUSG00000026032	Ndufb3	66495
ENSMUSG00000079487	Med12	59024
ENSMUSG00000055430	Nap1l5	58243
ENSMUSG00000037709	Fam13a	58909
ENSMUSG00000041977	Arhgef11	213498
ENSMUSG00000048701	Ccdc6	76551
ENSMUSG00000040390	Map3k10	269881
ENSMUSG00000049232	Tigd2	68140
ENSMUSG00000039137	Whrn	73750
ENSMUSG00000045441	Gprin3	243385
ENSMUSG00000037640	Zfp60	22718
ENSMUSG00000025889	Snca	20617
ENSMUSG00000043259	Fam13c	71721
ENSMUSG00000026028	Trak2	70827
ENSMUSG00000070709	Zfp974	73430
ENSMUSG00000063047	Zfp780b	338354
ENSMUSG00000039578	Ccser1	232035
ENSMUSG00000030603	Psmc4	23996
ENSMUSG00000037747	Phyhipl	319646
ENSMUSG00000037747	Phyhipl	70911
ENSMUSG00000026027	Stradb	227154
ENSMUSG00000026833	Olfm1	56177
ENSMUSG00000071424	Grid2	14804
ENSMUSG00000018965	Ywhah	22629
ENSMUSG00000031302	Nlgn3	245537
ENSMUSG00000014329	Bicc1	83675
ENSMUSG00000029920	Smarcad1	13990
ENSMUSG00000031310	Zmym3	56364
ENSMUSG00000046865	Fbl	14113
ENSMUSG00000039105	Atp6v1g1	66290
ENSMUSG00000038079	Tmem237	381259
ENSMUSG00000026821	Ralgds	19730
ENSMUSG00000037373	Ctbp1	13016
ENSMUSG00000003923	Tfam	21780
ENSMUSG00000046058	Eid2	386655
ENSMUSG00000019927	Ube2d1	216080
ENSMUSG00000003438	Timm50	66525
ENSMUSG00000031311	Nono	53610
ENSMUSG00000037710	Cisd1	52637
ENSMUSG00000079562	Maea	59003
ENSMUSG00000003435	Supt5	20924
ENSMUSG00000029913	Prdm5	70779
ENSMUSG00000019923	Zwint	52696
ENSMUSG00000037355	Uvssa	71101
ENSMUSG00000026816	Gtf3c5	70239
ENSMUSG00000026024	Als2	74018
ENSMUSG00000004895	Prcc	94315
ENSMUSG00000052613	Pcdh15	11994
ENSMUSG00000031314	Taf1	270627
ENSMUSG00000004897	Hdgf	15191
ENSMUSG00000019710	Mrpl24	67707
ENSMUSG00000028373	Astn2	56079
ENSMUSG00000004896	Rrnad1	229503
ENSMUSG00000026812	Tsc1	64930
ENSMUSG00000037563	Rps16	20055
ENSMUSG00000004642	Slbp	20492
ENSMUSG00000036402	Gng12	14701
ENSMUSG00000051675	Trim32	69807
ENSMUSG00000047361	Gm973	381260
ENSMUSG00000087231	E230016M11Rik	320172
ENSMUSG00000097603	A430010J10Rik	
ENSMUSG00000036371	Serbp1	66870
ENSMUSG00000028351	Brinp1	56710
ENSMUSG00000026021	Sumo1	22218
ENSMUSG00000026020	Nop58	55989
ENSMUSG00000034160	Ogt	108155
ENSMUSG00000039298	Cdk5rap2	214444
ENSMUSG00000028070	Naxe	246703
ENSMUSG00000003437	Paf1	54624
ENSMUSG00000109336	Samd4b	233033
ENSMUSG00000067336	Bmpr2	12168
ENSMUSG00000041040	Fam117b	72750
ENSMUSG00000039270	Megf9	230316
ENSMUSG00000030600	Lrfn1	80749
ENSMUSG00000026018	Ica1l	70375
ENSMUSG00000079481	Nhsl2	100042480
ENSMUSG00000008305	Tle1	21885
ENSMUSG00000049191	Rtl5	331474
ENSMUSG00000001419	Mef2d	17261
ENSMUSG00000026803	Ttf1	22130
ENSMUSG00000026019	Wdr12	57750
ENSMUSG00000031320	Rps4x	20102
ENSMUSG00000043535	Setx	269254
ENSMUSG00000051159	Cited1	12705
ENSMUSG00000085568	Gm14858	434825
ENSMUSG00000067567	Hdac8	70315
ENSMUSG00000026017	Carf	241066
ENSMUSG00000034055	Phka1	18679
ENSMUSG00000001416	Cct3	12462
ENSMUSG00000045948	Mrps12	24030
ENSMUSG00000073664	Nbeal1	269198
ENSMUSG00000026799	Med27	68975
ENSMUSG00000015149	Sirt2	64383
ENSMUSG00000039844	Rapgef1	107746
ENSMUSG00000005299	Letm1	56384
ENSMUSG00000001415	Smg5	229512
ENSMUSG00000049439	Cyp20a1	77951
ENSMUSG00000057406	Nsd2	107823
ENSMUSG00000026782	Abi2	329165
ENSMUSG00000049122	Frmd3	242506
ENSMUSG00000026014	Raph1	77300
ENSMUSG00000028397	Kdm4c	76804
ENSMUSG00000015165	Hnrnpl	15388
ENSMUSG00000050144	Slc25a44	229517
ENSMUSG00000028064	Sema4a	20351
ENSMUSG00000028399	Ptprd	19266
ENSMUSG00000039826	Trub2	227682
ENSMUSG00000052062	Pard3b	72823
ENSMUSG00000026798	Coq4	227683
ENSMUSG00000029111	Nelfa	24116
ENSMUSG00000025969	Nrp2	18187
ENSMUSG00000031327	Chic1	12212
ENSMUSG00000059316	Slc27a4	26569
ENSMUSG00000070858	Gm1673	381633
ENSMUSG00000028063	Lmna	16905
ENSMUSG00000069020	Urm1	68205
ENSMUSG00000097571	Jpx	70252
ENSMUSG00000086370	Ftx	78878
ENSMUSG00000103697	Gm38020	
ENSMUSG00000054808	Actn4	60595
ENSMUSG00000033965	Slc16a2	20502
ENSMUSG00000056537	Rlim	19820
ENSMUSG00000026790	Odf2	18286
ENSMUSG00000046449	Nexmif	245555
ENSMUSG00000028062	Lamtor2	83409
