p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff	current_cluster	p_val_adj_negbinom
9.79324472635045e-08	0.479548456140913	0.986	0.963	0.00561760103992914	Nav2	0.023	C286-5	7.31755213496153e-09
1.01673912564471e-07	-0.739843109347646	0.3	0.604	0.0058322189725232	Serinc1	-0.304	C286-5	0.00157042863115057
1.06024821595388e-07	0.496872580283919	0.957	0.728	0.00608179581635465	Foxn3	0.229	C286-5	0.000163712103431256
1.07456970479485e-07	-0.599252842841227	0.743	0.813	0.00616394674064422	Maged1	-0.07	C286-5	0.169685608817089
1.10859293445499e-07	0.450906430736389	0.8	0.459	0.00635911079062072	Coq8b	0.341	C286-5	0.00345694636915713
1.15215597880853e-07	-0.739641951261626	0.3	0.608	0.0066089971256415	Jund	-0.308	C286-5	0.0067920411659627
1.18814450486259e-07	-0.609955874008338	0.086	0.425	0.00681543450879278	Ndufa7	-0.339	C286-5	0.0224486052513107
1.29730693269027e-07	-0.569220444455281	0.057	0.396	0.0074416120272979	Ndufb6	-0.339	C286-5	0.111152873131921
1.34865331042274e-07	-0.91750411149856	0.314	0.597	0.0077361451192469	Hspa5	-0.283	C286-5	4.65279042175023e-05
1.35548757809455e-07	-0.587555180134996	0.071	0.407	0.00777534784546596	Cops9	-0.336	C286-5	0.0965887621162762
1.43730443748839e-07	-1.17846983499304	0.5	0.646	0.00824466571432091	Actb	-0.146	C286-5	1.1722374983415e-07
1.44001709944704e-07	-0.895992194900679	0.343	0.578	0.00826022608584809	Atp5k	-0.235	C286-5	1.64736340034412e-05
1.45340349443358e-07	-0.633443711401413	0.157	0.507	0.00833701312476987	Ndufa3	-0.35	C286-5	0.00318943300743053
1.49783717176155e-07	-0.684406740673527	0.214	0.519	0.00859189358465861	Ran	-0.305	C286-5	0.00176758028955819
1.71268808907484e-07	0.315290720836903	1	0.996	0.0098243214165511	Snrnp70	0.004	C286-5	6.17749577603713e-11
1.57390146231889e-28	0.625786728034643	1	1	9.02821356815364e-24	Snhg11	0	C286-77	7.20495919497216e-33
1.34217502101519e-22	-2.03806625651714	0.177	0.783	7.69898435554731e-18	mt-Rnr2	-0.606	C286-77	7.39309898747053e-15
7.32425196023584e-19	-2.05980982526519	0.152	0.709	4.20133740943048e-14	Cst3	-0.557	C286-77	2.7574656976898e-14
4.34553325316003e-18	-1.70851355036996	0.861	0.974	2.49268478467766e-13	Pcsk1n	-0.113	C286-77	1.90059136956489e-13
7.39239846122222e-18	1.15639475790559	0.709	0.175	4.24042760532629e-13	Zbtb16	0.534	C286-77	4.37736464842864e-17
1.09939436217631e-17	-1.09944581590214	0.962	0.989	6.30634594031573e-13	Ly6h	-0.027	C286-77	3.72640050088291e-07
4.15186910639493e-16	-2.10098196565357	0.937	0.952	2.38159515681026e-11	CT010467.1	-0.0149999999999999	C286-77	2.47321595067842e-18
9.78252616581177e-16	-1.7286523353715	0.532	0.82	5.61145265923295e-11	Scg2	-0.288	C286-77	6.27237779036649e-12
7.66146035031427e-14	-1.61935756088584	0.101	0.587	4.39476688614727e-09	mt-Cytb	-0.486	C286-77	1.70627364928219e-08
1.16831651760278e-13	-2.11388569878459	0.519	0.767	6.70169720827305e-09	Atp6v0c	-0.248	C286-77	6.68775501658125e-16
3.44827399810478e-13	-1.99143758077654	0.203	0.608	1.97799893079286e-08	Rpl37	-0.405	C286-77	2.03728928506854e-12
4.23788319910162e-13	-1.76798112916443	0.747	0.884	2.43093456066867e-08	Resp18	-0.137	C286-77	9.14615906690134e-13
3.60780841276274e-12	-1.54609337956414	0.582	0.757	2.06951106172896e-07	Caly	-0.175	C286-77	9.05864071243884e-10
5.26700803408656e-12	-1.57931610006411	0.203	0.598	3.02126114851273e-07	Rps27a	-0.395	C286-77	1.84396353665112e-09
8.02710218411812e-12	-1.58456968586133	0.291	0.635	4.60450635485384e-07	Rpl21	-0.344	C286-77	4.73063291943738e-09
9.96332732108594e-11	-1.98334701269025	0.886	0.926	5.71516381792132e-06	Pomc	-0.04	C286-77	9.87716049052334e-14
1.39942845075661e-10	-0.996241982729928	0.658	0.804	8.02740147923007e-06	Tecr	-0.146	C286-77	0.00241778499542519
1.55217701270314e-10	-1.47583425559426	0.266	0.593	8.90359778026777e-06	Rpl9	-0.327	C286-77	5.84011374920638e-08
2.04364016873606e-10	-1.37713621626188	0.342	0.635	1.17227287359038e-05	Arl6ip1	-0.293	C286-77	1.7420859023029e-07
2.26684967392725e-10	-1.41800165718957	0.443	0.651	1.30031030995815e-05	Bsg	-0.208	C286-77	3.41993706374901e-08
2.79080281004436e-10	0.740502204692155	0.962	0.788	1.60086030789764e-05	Prickle2	0.174	C286-77	6.33155759735949e-19
3.32058996630039e-10	-1.15609496959196	0.544	0.741	1.90475681646923e-05	Rpl41	-0.197	C286-77	1.84015759398767e-05
3.6340575783312e-10	-1.22605163603007	0.139	0.519	2.08456810808234e-05	Rpl35a	-0.38	C286-77	7.46405397613925e-06
3.64951777638552e-10	-1.39498430289805	0.481	0.688	2.09343638689026e-05	Itm2b	-0.207	C286-77	3.30710636803554e-07
4.15871625688204e-10	-1.35143322179999	0.228	0.561	2.38552281927268e-05	Rps29	-0.333	C286-77	8.21710443329431e-07
4.30884107489877e-10	-1.86197545941133	0.456	0.688	2.47163741738343e-05	Rps8	-0.232	C286-77	6.31140807705159e-11
5.43381768783703e-10	0.751188506595542	0.975	0.714	3.11694650209707e-05	Lncpint	0.261	C286-77	4.17814435774426e-11
1.24184877564044e-09	-1.07397100019101	0.051	0.418	7.12349294682869e-05	Rpl32	-0.367	C286-77	0.00959098970711313
1.39692320963805e-09	-1.46007594583456	0.152	0.497	8.01303091512578e-05	Rpl23	-0.345	C286-77	8.02875677491761e-07
1.47250137980416e-09	-1.56950908886201	0.152	0.492	8.44656241483262e-05	Cox4i1	-0.34	C286-77	1.14644466154485e-07
1.65671979871966e-09	-1.23524919076378	0.658	0.783	9.5032761094157e-05	Rpl6	-0.125	C286-77	1.23423949508378e-05
3.45273179649645e-09	-1.2065767489609	0.089	0.45	0.000198055601310629	mt-Nd1	-0.361	C286-77	0.000143543607709003
3.56326365483626e-09	-1.44284978382286	0.19	0.513	0.000204395929768718	Rpl19	-0.323	C286-77	6.77514964507712e-07
3.80087959557546e-09	-1.46154575600743	0.165	0.497	0.0002180260553614	Nenf	-0.332	C286-77	1.45167279788503e-06
4.40258055938925e-09	-0.963922816952017	0.177	0.524	0.000252540826047686	Myl6	-0.347	C286-77	0.00277877046416963
5.05532013465994e-09	-1.32687670251426	0.38	0.64	0.000289983273564363	Rps21	-0.26	C286-77	2.08629001180058e-06
5.89297435351869e-09	-0.807478676904199	0.684	0.815	0.000338032794866539	Clk1	-0.131	C286-77	1
8.97125050999498e-09	-0.95617135758646	0.127	0.476	0.000514608871754332	Rps9	-0.349	C286-77	0.00332391954956073
9.63053305978231e-09	-1.21449327871342	0.127	0.471	0.000552426637375233	Rpl3	-0.344	C286-77	5.95728596883529e-05
1.00336520687457e-08	-1.1298575983452	0.278	0.571	0.000575550349967388	Tmsb10	-0.293	C286-77	0.000141470556058505
1.10579664368502e-08	-0.991696069599592	0.127	0.481	0.000634307070750603	Rps7	-0.354	C286-77	0.00148910739702618
1.2206466317522e-08	-1.59848074735968	0.633	0.725	0.000700187320905696	Hsp90ab1	-0.092	C286-77	5.81316779838709e-08
1.28630285777017e-08	-1.01909042962825	0.291	0.593	0.000737849045274125	Tuba1a	-0.302	C286-77	0.000760746144439887
1.75029750635902e-08	-1.12558692951313	0.165	0.487	0.00100400565559766	Gm1673	-0.322	C286-77	0.000521932268552165
2.06679571685931e-08	-1.39945566867092	0.278	0.556	0.00118555535910484	Gapdh	-0.278	C286-77	3.39442372744278e-06
2.28554262270126e-08	-1.16278911930497	0.203	0.519	0.00131103295923389	Hsp90aa1	-0.316	C286-77	0.000107921688683211
2.34246721990999e-08	-0.927733938441667	0.139	0.481	0.00134368604668477	Rpl30	-0.342	C286-77	0.0057876878403578
2.39853960434425e-08	-1.12363676585512	0.316	0.577	0.00137585028784395	Nrsn2	-0.261	C286-77	0.000258590731531692
2.65831412875444e-08	0.514157096801588	1	0.937	0.00152486215053612	Dscam	0.0629999999999999	C286-77	1.97333359876175e-15
2.6671868401435e-08	-1.37611349305944	0.19	0.492	0.00152995171524312	Rps3a1	-0.302	C286-77	3.66585374720905e-06
2.70715925753453e-08	0.533097410439155	0.367	0.09	0.00155288069330696	E230001N04Rik	0.277	C286-77	0.00201754462712876
2.75216634094873e-08	-1.2237282491643	0.215	0.508	0.00157869765649501	Rpl14	-0.293	C286-77	3.17849878473213e-05
3.13535616184497e-08	0.651074357953686	0.873	0.503	0.00179850300155751	Caskin1	0.37	C286-77	1.96772598222621e-08
3.60285820743758e-08	-0.83287912727891	0.038	0.365	0.00206667152495035	Chchd10	-0.327	C286-77	0.385562853305765
3.68311843009237e-08	-1.22039306408995	0.165	0.471	0.00211271039386958	Rps3	-0.306	C286-77	4.98665113313022e-05
3.70298316476155e-08	-0.910845243050499	0.152	0.492	0.00212410520297052	Fkbp2	-0.34	C286-77	0.00246184543752446
3.88295521049356e-08	-1.45067062904581	0.405	0.603	0.00222734076784331	Rpl38	-0.198	C286-77	1.87438041847275e-07
3.98423443262495e-08	-1.07512759910491	0.101	0.429	0.00228543655524232	Naca	-0.328	C286-77	0.00160870009220496
4.26505803840725e-08	-0.905130651624089	0.139	0.466	0.00244652259199117	mt-Nd4	-0.327	C286-77	0.00617735301044802
4.27624416213909e-08	-1.23215610054066	0.266	0.54	0.00245293917628622	Rpl8	-0.274	C286-77	4.25423581006414e-05
4.366226145686e-08	-1.09164508202164	0.076	0.397	0.00250455464168841	Rps4x	-0.321	C286-77	0.00170797317807729
4.40651284364409e-08	-1.22917747234871	0.165	0.471	0.00252766389737113	Rps28	-0.306	C286-77	0.000158298233895197
4.52957164165105e-08	-0.924131419554999	0.101	0.423	0.00259825288508387	Rps23	-0.322	C286-77	0.0180802787690568
4.56857069987394e-08	-1.01259313397338	0.215	0.524	0.00262062352486169	Hspa5	-0.309	C286-77	0.00234622314281623
4.63795755059793e-08	-1.36577293835914	0.241	0.524	0.00266042521017398	Rps24	-0.283	C286-77	0.000142133677448622
4.89301360756281e-08	0.411996804142242	1	1	0.00280673046557018	Meg3	0	C286-77	1.43299805783387e-08
5.0262050341396e-08	0.606890544720411	0.443	0.132	0.00288313173168316	Setdb2	0.311	C286-77	0.0416100140300806
6.0789429199005e-08	0.677535955711853	0.772	0.418	0.00348700323771332	Iqsec1	0.354	C286-77	3.11589221844035e-09
6.18692008916381e-08	0.806697908168794	0.709	0.37	0.00354894110154615	Rps6ka2	0.339	C286-77	7.24555478081287e-08
6.44691156682878e-08	0.403408545958324	1	0.963	0.00369807741296433	Ptprn2	0.037	C286-77	1.04869825654877e-15
6.48508866020098e-08	0.588331337301763	0.722	0.365	0.00371997655726448	Palm	0.357	C286-77	3.11533036203278e-06
7.59424956585135e-08	0.528207663598889	1	0.984	0.00435621343596365	Asic2	0.016	C286-77	5.6916052529532e-15
7.85138563815347e-08	-1.13710538926996	0.114	0.418	0.00450371182975759	Rps5	-0.304	C286-77	0.000666777201333987
8.80854557332378e-08	-1.09363329476573	0.506	0.683	0.00505275791176999	Bex2	-0.177	C286-77	0.00120130968796576
9.13293502665066e-08	0.514744421981772	0.987	0.931	0.00523883418998735	Erc2	0.0559999999999999	C286-77	1.23775102839973e-12
9.31912655050912e-08	0.699420189626984	0.911	0.698	0.00534563737190304	Dtna	0.213	C286-77	2.05505493323934e-13
9.73471801494544e-08	0.561777709675108	0.975	0.794	0.005584028947733	Rnpc3	0.181	C286-77	4.50826770400079e-07
1.17566628023834e-07	-1.38218232262681	0.38	0.587	0.00674385691670316	Fau	-0.207	C286-77	9.60194699735553e-06
1.34753437711509e-07	-0.981734327457493	0.165	0.46	0.00772972669400756	Rps27	-0.295	C286-77	0.0042622067314317
1.40089112862576e-07	-0.92089764160521	0.139	0.439	0.0080357916920231	Atp5k	-0.3	C286-77	0.00627400060414052
1.41429496262697e-07	-1.10182129708062	0.177	0.476	0.00811267876462085	Rps16	-0.299	C286-77	0.000256142961256474
1.4303259549054e-07	-1.12782146745393	0.177	0.455	0.00820463574252833	Spcs1	-0.278	C286-77	0.000425080027669939
1.55650508020696e-07	-1.10276179946383	0.139	0.45	0.00892842444108315	Rps11	-0.311	C286-77	0.000765741278393223
1.56943394720508e-07	-1.13433052390622	0.266	0.519	0.00900258700795778	Hspa8	-0.253	C286-77	0.000224486759951829
1.58096664573443e-07	0.555322472937463	0.532	0.19	0.00906874087326185	Fkbp5	0.342	C286-77	6.04714317266265e-05
1.6165357248394e-07	-0.930042500708478	0.139	0.439	0.00927277222482376	Dad1	-0.3	C286-77	0.0098010615744313
3.70974438096696e-28	0.632640292798222	1	1	2.12798357181027e-23	Snhg11	0	C286-143	2.95548172866622e-17
1.29879643807036e-17	-1.99545120660657	0.887	0.967	7.45015612805919e-13	Pcsk1n	-0.08	C286-143	4.81561574637952e-23
6.06370843559329e-17	-2.24572423347183	0.761	0.883	3.47826443282502e-12	Resp18	-0.122	C286-143	2.94863501800447e-23
3.60653681461845e-16	-1.23260530226702	0.944	0.991	2.06878164760144e-11	Ly6h	-0.0470000000000001	C286-143	7.66898880360847e-12
9.85805757497131e-16	-1.69021725209078	0.268	0.756	5.65477898615504e-11	mt-Rnr2	-0.488	C286-143	4.11025368260593e-12
6.15338355973799e-15	-1.82751860193969	0.296	0.723	3.52970387753691e-10	Cst3	-0.427	C286-143	3.38508699389821e-13
8.23908115584003e-14	-2.47274504390331	0.465	0.746	4.72610173261296e-09	Atp6v0c	-0.281	C286-143	1.52239954442816e-20
5.55775483677092e-13	-1.74711355122577	0.423	0.751	3.18803932946853e-08	Itm2b	-0.328	C286-143	7.04031650648034e-13
1.27859610066018e-12	-1.60002855559847	0.197	0.638	7.33428295260691e-08	Rps21	-0.441	C286-143	1.14278379482392e-09
2.79421507133021e-12	-1.41935794919723	0.211	0.643	1.60281764921644e-07	Tmsb10	-0.432	C286-143	3.78744737122921e-08
4.27189253380646e-12	-1.61298264557184	0.423	0.718	2.45044299524206e-07	Bsg	-0.295	C286-143	3.84292955701271e-12
4.83313611688361e-12	-2.53848622962944	0.901	0.883	2.77238353936678e-07	CT010467.1	0.018	C286-143	2.81939085648036e-24
5.46831628752669e-12	-1.79752592176324	0.169	0.582	3.13673558885106e-07	Rpl37	-0.413	C286-143	5.54429534325112e-10
7.17031547169915e-12	-1.81154739171564	0.197	0.601	4.11303636087607e-07	Nenf	-0.404	C286-143	2.51316709001075e-10
8.58787237892327e-12	-1.95198072517994	0.493	0.723	4.92617535399797e-07	Caly	-0.23	C286-143	2.34161882362106e-15
1.38741078816001e-11	-1.48430356849486	0.127	0.563	7.95846576304342e-07	Spcs1	-0.436	C286-143	6.2762311113172e-07
1.4584073826223e-11	-1.61041659845337	0.07	0.516	8.36571642819802e-07	Chchd2	-0.446	C286-143	4.82019573740403e-06
1.93761410935282e-11	-1.92283916114553	0.324	0.667	1.11145420540696e-06	Arl6ip1	-0.343	C286-143	3.33707399669297e-13
2.51165186417846e-11	0.44981494903302	1	1	1.44073374233005e-06	Meg3	0	C286-143	0.590028646771785
3.10196905614338e-11	-1.51766030803641	0.225	0.62	1.77935148998497e-06	Rpl21	-0.395	C286-143	3.67005346462033e-08
3.13243372592118e-11	-1.43040829591653	0.169	0.577	1.79682663386291e-06	mt-Cytb	-0.408	C286-143	9.93092756522458e-07
5.48104818328833e-11	-1.58216205801584	0.296	0.638	3.14403885889785e-06	Nrsn2	-0.342	C286-143	1.12133338426545e-09
7.3717737615657e-11	-1.35233691794564	0.211	0.606	4.22859686510931e-06	Gm1673	-0.395	C286-143	3.52943555470153e-07
7.47351748033079e-11	-1.77576540334555	0.254	0.615	4.28695909706735e-06	Gapdh	-0.361	C286-143	6.70254486904863e-11
8.29062630423768e-11	-1.2587983661209	0.113	0.545	4.75566906063682e-06	Ndufa13	-0.432	C286-143	1.80934217338476e-05
8.95200581574293e-11	-1.92398268213304	0.31	0.648	5.13504957602646e-06	Rps8	-0.338	C286-143	1.95312057321384e-12
1.03404653931362e-10	-1.40620414245799	0.183	0.587	5.93149775881077e-06	Rps29	-0.404	C286-143	3.83647055187388e-07
1.37977087196959e-10	-1.47204465103803	0.254	0.615	7.91464167579195e-06	Rpl38	-0.361	C286-143	1.18831069975339e-08
1.51218939383625e-10	-1.33403013390738	0.648	0.831	8.67422080092352e-06	Scg2	-0.183	C286-143	2.07317796997319e-05
1.65708944399047e-10	-1.74462703298649	0.085	0.502	9.50539646861816e-06	Cox4i1	-0.417	C286-143	1.39776432597011e-07
1.69526797319925e-10	-1.34705145484858	0.268	0.615	9.72439614786554e-06	Mt3	-0.347	C286-143	8.05749245816385e-07
2.00578654545521e-10	-1.55015542109788	0.972	0.953	1.15055927820402e-05	Rtn1	0.019	C286-143	5.16077355283751e-14
2.19068002251243e-10	-1.64821157279586	0.282	0.62	1.25661787451358e-05	Fth1	-0.338	C286-143	7.24138510772196e-10
4.04488103778814e-10	-1.23496564763665	0.099	0.502	2.32022466089603e-05	Rpl23	-0.403	C286-143	0.000148488335372702
6.76954043611693e-10	-1.2945267744843	0.225	0.606	3.88314378496539e-05	Hsp90aa1	-0.381	C286-143	1.31334047033652e-06
1.06173075750615e-09	-1.94294074347726	0.423	0.657	6.09029997120678e-05	Ubb	-0.234	C286-143	8.7700720211245e-13
1.09698136189019e-09	-1.25109144922461	0.056	0.455	6.29250448807448e-05	Rpl35a	-0.399	C286-143	0.000766718459459469
1.3217674861047e-09	-1.42806932243392	0.239	0.592	7.58192265379379e-05	Fau	-0.353	C286-143	1.64405925721263e-07
1.48906489820126e-09	-1.15428248313684	0.056	0.446	8.54157406906205e-05	Oxt	-0.39	C286-143	0.0126173827189171
1.6648267790197e-09	-1.2719685392999	0.225	0.606	9.54977936981279e-05	Rpl9	-0.381	C286-143	2.81428507353005e-06
1.84715312619055e-09	-0.975261731410471	0.014	0.399	0.000105956397624542	Uqcrb	-0.385	C286-143	1
2.06689295538475e-09	-1.07814993522002	0.127	0.516	0.00011856111370678	Myl6	-0.389	C286-143	0.000613814322024752
2.6566755861319e-09	-1.21350144385373	0.141	0.512	0.000152392224971698	Rps3a1	-0.371	C286-143	3.78479593050668e-05
2.68729551965893e-09	-1.2977437936543	0.183	0.545	0.000154148645598676	Hspa8	-0.362	C286-143	5.82895652644846e-06
3.23621244642183e-09	-1.13242415204677	0.141	0.507	0.000185635618351649	Atp5k	-0.366	C286-143	0.000217866048355604
3.23867150457581e-09	-1.27211048027523	0.169	0.535	0.000185776674845478	Rplp1	-0.366	C286-143	1.21853972487956e-06
3.32109431233226e-09	-1.23575884532369	0.085	0.46	0.000190504611944003	Ndufc2	-0.375	C286-143	0.000202726902120526
4.73953938403063e-09	-0.91215951511396	0.028	0.404	0.000271869458146765	mt-Nd2	-0.376	C286-143	1
5.44481855187575e-09	-0.896582259444214	0.042	0.423	0.000312325681772697	Rpl28	-0.381	C286-143	0.162279835045205
5.52559738284275e-09	-1.32880423933914	0.169	0.526	0.000316959317074626	Rps24	-0.357	C286-143	5.68473140927384e-06
1.08123066769917e-08	-1.29795610075349	0.155	0.512	0.0006202155356056	Rps27a	-0.357	C286-143	2.69796918148507e-05
1.09531738258144e-08	-1.40710686058099	0.268	0.577	0.000628295956996365	Ppia	-0.309	C286-143	3.69829243581638e-07
1.11230540752334e-08	-1.23606946772327	0.718	0.793	0.000638040627863536	Tecr	-0.0750000000000001	C286-143	5.39172910225704e-07
1.27884905088642e-08	-0.979071854812064	0.493	0.732	0.00073357339256947	Rpl41	-0.239	C286-143	0.000178065771492768
1.30384874586439e-08	-1.45636694356368	0.366	0.643	0.000747913717602732	Calm1	-0.277	C286-143	1.85521268375422e-07
1.41238515042698e-08	-0.930616084534888	0.859	0.901	0.000810172369987924	Calm2	-0.042	C286-143	0.000399681568236516
1.42999818151426e-08	-1.01146176136427	0.338	0.643	0.000820275556880212	Oaz1	-0.305	C286-143	0.000481676782828734
1.62111179342924e-08	-1.09802377757686	0.169	0.526	0.000929902146946878	Chgb	-0.357	C286-143	0.000278991431582444
1.69459209496997e-08	-1.77731251649529	0.493	0.648	0.000972051917516676	Hsp90ab1	-0.155	C286-143	5.01312241666183e-11
1.73152570780616e-08	-1.02109613322731	0.394	0.653	0.000993237776511769	Hsp90b1	-0.259	C286-143	0.000238921066118325
1.83687277441158e-08	-1.02647850143595	0.085	0.446	0.00105366696085797	Rps5	-0.361	C286-143	0.00567212641386057
2.25148488336886e-08	-1.06793912226389	0.127	0.493	0.00129149675879805	Ndufa5	-0.366	C286-143	0.000694452400956344
2.29886488693289e-08	-1.1882882579056	0.254	0.559	0.00131867487644245	Tuba1a	-0.305	C286-143	2.74801554880167e-05
2.61137732393611e-08	-1.14353839348025	0.056	0.408	0.00149793826055623	Rps4x	-0.352	C286-143	0.0116446520942671
2.8288144708509e-08	-0.973075575577625	0.183	0.54	0.00162266455676949	Rpl36	-0.357	C286-143	0.00262502970460314
2.85080570302711e-08	-1.09586737679234	0.634	0.746	0.00163527916737041	Atp1b1	-0.112	C286-143	7.49896829491047e-06
3.2796625204131e-08	-1.26975061469938	0.197	0.531	0.00188128001495936	Rpl8	-0.334	C286-143	1.05828219495567e-05
3.85012633539428e-08	-1.0303062350449	0.662	0.784	0.00220850946850887	Stmn3	-0.122	C286-143	7.69181609530015e-06
4.5105860710573e-08	-1.06200616037922	0.113	0.474	0.00258736238207989	Rplp2	-0.361	C286-143	0.000982813459077162
4.67192583126027e-08	-0.920048026105535	0.056	0.404	0.00267991009532751	Rpl32	-0.348	C286-143	0.0618023151999647
4.81720320997728e-08	-0.965340020825603	0.141	0.493	0.00276324410530717	Rps26	-0.352	C286-143	0.0121957876049388
5.33650869310364e-08	-0.919875727363529	0.056	0.399	0.00306112811653811	Rpl10	-0.343	C286-143	0.176202425245496
5.37456614530925e-08	-1.08598568947888	0.211	0.531	0.00308295863227229	Tubb2a	-0.32	C286-143	0.000304977104543206
5.89568710129949e-08	-0.961892653847451	0.113	0.474	0.00338188403504741	Ociad1	-0.361	C286-143	0.0155141817266441
6.22670212885783e-08	-1.11323012226568	0.085	0.432	0.00357176087515543	Rps3	-0.347	C286-143	0.00245290693761348
6.77886124428994e-08	-0.824226893749388	0.141	0.512	0.0038884903869496	Ctsl	-0.371	C286-143	0.0148856240157407
8.34659502968003e-08	-1.13405768433139	0.38	0.62	0.00478777384092506	Itm2c	-0.24	C286-143	2.67920777083761e-05
8.65120292651894e-08	-1.12890340562436	0.254	0.568	0.0049625030227098	Nsg1	-0.314	C286-143	8.96763542305625e-05
8.99714792890663e-08	-0.948277699912421	0.606	0.775	0.00516094399497942	Tmx4	-0.169	C286-143	0.000514577267741089
9.60593751758238e-08	-0.918393796170093	0.07	0.404	0.00551015787883561	Pfdn5	-0.334	C286-143	0.0504494578162355
9.6182972095573e-08	-0.716813273690308	0.901	0.915	0.00551724764534626	Ndfip1	-0.014	C286-143	0.0110360801927224
9.68284591446477e-08	-1.00868698566666	0.113	0.455	0.00555427407345528	Ndufb5	-0.342	C286-143	0.00300695385482377
9.83602660496385e-08	-1.02522552643264	0.169	0.493	0.00564214158113937	Rpl14	-0.324	C286-143	0.00119825787588749
