reduction	mean_purity_knn	mean_entropy_knn_all	resolution	silhouette_score_cosine	mean_mixingNorm	silhouette_score_norm	mean_purity_knn_norm	mean_entropy_knn_all_norm	mean_mixingNorm_norm	mixing_score	purity_score	assay	ndim	features	method	features_ngenes
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.45228670890739	0.530564475139437	11	0.0802052527164229	0.924040317752457	45	58.33	78.31	88.15	83.23	54.9975	RNA	30	RNA.log.vst.split_Batch_ID	harmony	500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.432701947056455	0.529240650160912	11	0.0888067817360502	0.922259961141268	50	52.69	78.03	86.93	82.48	52.0175	RNA	30	RNA.log.vst.split_Batch_ID	harmony	750
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.501027174373353	0.507706822257242	11.5	0.0902706433131377	0.924218660900541	50	72.39	73.46	88.27	80.865	66.7925	RNA	50	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.477863093937922	0.499579013478132	11	0.0942671889496259	0.921386198088095	53	65.71	71.74	86.32	79.03	62.5325	RNA	50	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.464196020874103	0.479819541084689	10.5	0.0945172732054416	0.918706417449868	53	61.77	67.55	84.48	76.015	59.5775	RNA	50	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.454066385880466	0.462210554538111	9.5	0.0816323614640487	0.913976252769973	46	58.85	63.82	81.22	72.52	55.6375	RNA	50	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.524425662536808	0.521811953968596	11	0.0919969685637622	0.927064579946037	51	79.14	76.45	90.24	83.345	72.105	RNA	50	RNA.log.vst.split_Batch_ID	harmony	500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.509770693936138	0.51340601912456	11	0.0847843178590126	0.924791843819599	47	74.91	74.67	88.67	81.67	67.9325	RNA	50	RNA.log.vst.split_Batch_ID	harmony	750
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.519534121282994	0.504202967422018	10.5	0.0985002665175372	0.925504265694448	55	77.72	72.72	89.16	80.94	72.04	RNA	60	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.50520998176785	0.494300803132682	11	0.0982817156303384	0.923096054832825	55	73.59	70.62	87.5	79.06	68.9425	RNA	60	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.475552290052068	0.477887474104685	10.5	0.0927697530443872	0.920149737992808	52	65.04	67.14	85.47	76.305	61.78	RNA	60	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.467763032724506	0.456759939725886	10	0.0865569158641846	0.915439244703002	48	62.8	62.67	82.22	72.445	59.1	RNA	60	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.540564406355909	0.523962439815461	11	0.0868826861004438	0.928111157393486	49	83.79	76.91	90.96	83.935	75.0925	RNA	60	RNA.log.vst.split_Batch_ID	harmony	500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.524940486134314	0.509030647235768	11	0.0904271896669526	0.925942407510858	51	79.28	73.74	89.46	81.6	72.21	RNA	60	RNA.log.vst.split_Batch_ID	harmony	750
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.543287474304128	0.502428611911792	10.5	0.0910260137931734	0.927440024223064	51	84.57	72.34	90.49	81.415	76.1775	RNA	80	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.536892928738485	0.494300803132682	10.5	0.0962630283214096	0.925519051118538	54	82.73	70.62	89.17	79.895	75.5475	RNA	80	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.517007715706428	0.478744298161257	10	0.0789853391577009	0.923268083927602	44	77	67.33	87.62	77.475	68.75	RNA	80	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.483350830343553	0.456309409194186	9.5	0.0890437104210531	0.918883555218873	50	67.29	62.57	84.6	73.585	62.9675	RNA	80	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.553857679593311	0.525736795325688	10	0.0869148321215933	0.929462404916222	49	87.62	77.28	91.89	84.585	77.965	RNA	80	RNA.log.vst.split_Batch_ID	harmony	500
harmony_6_Batch_ID_1_0.125_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.55064777904328	0.509030647235768	10.5	0.0926453388859929	0.927798406281678	52	86.7	73.74	90.74	82.24	78.025	RNA	80	RNA.log.vst.split_Batch_ID	harmony	750
scVI_1_300_0.025_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_73e0c7a2fe2b9ab7fe2f1b1afa2980d6	0.545198170731708	0.426473590651375	7.5	0.11299211035554	0.918271316400065	63	85.13	56.25	84.18	70.215	79.5975	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_100_0.05_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_a180065364af54627d4f1a769a931b0e	0.549657012195122	0.404939762747706	8.5	0.142176629015484	0.897412051475161	79	86.41	51.69	69.8	60.745	84.5575	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_100_0.05_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_a180065364af54627d4f1a769a931b0e	0.551909722222223	0.413285990393676	8.5	0.134682384132323	0.901540503603931	75	87.06	53.46	72.65	63.055	84.045	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_100_0.05_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_934af3ead2760818b6c031c9d5e7998c	0.543320206639567	0.402887281172553	8.5	0.148385969094791	0.897676291624736	83	84.58	51.25	69.98	60.615	84.185	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_100_0.05_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_934af3ead2760818b6c031c9d5e7998c	0.556175897696477	0.412368458940021	8.5	0.139732726743487	0.900660084255348	78	88.29	53.26	72.04	62.65	85.7175	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_250_0.05_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_71b92701916dc14bd2691726ff9c4072	0.528667005420054	0.414142814450248	8	0.148408529943349	0.899278444412041	83	80.36	53.64	71.09	62.365	81.02	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_250_0.05_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_71b92701916dc14bd2691726ff9c4072	0.537442276508743	0.421820092697657	8	0.133974731896974	0.902245357229593	75	82.89	55.27	73.13	64.2	80.9175	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_250_0.05_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_622f033632606854b779936832e11b28	0.523153794037941	0.414142814450248	7.5	0.147401895078559	0.902101652292377	82	78.77	53.64	73.03	63.335	79.5775	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_250_0.05_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_622f033632606854b779936832e11b28	0.526515921409214	0.419142898730772	8	0.142549420409361	0.905464279843114	80	79.74	54.7	75.35	65.025	79.805	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_300_0.05_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_1394631a6185ec4ae84e19a9ee83755d	0.516581978319784	0.421369562165956	8	0.1494793548217	0.897770778379194	84	76.87	55.17	70.05	62.61	78.6525	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_300_0.05_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_1394631a6185ec4ae84e19a9ee83755d	0.52495977303523	0.426473590651375	8.5	0.150834683326836	0.899173430890514	84	79.29	56.25	71.02	63.635	80.4675	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_300_0.05_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_73e0c7a2fe2b9ab7fe2f1b1afa2980d6	0.520719553864103	0.418564200739126	8	0.149093531949739	0.905102767686944	83	78.07	54.58	75.1	64.84	79.3025	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_300_0.05_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_73e0c7a2fe2b9ab7fe2f1b1afa2980d6	0.524121358401084	0.426473590651375	8	0.154332603847229	0.905230199825642	86	79.05	56.25	75.19	65.72	80.7875	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_100_0.05_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_a180065364af54627d4f1a769a931b0e	0.539659552845529	0.404939762747706	8	0.12550031266185	0.905353648310153	70	83.53	51.69	75.27	63.48	80.1475	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_100_0.05_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_a180065364af54627d4f1a769a931b0e	0.5487106199187	0.413285990393676	7.5	0.110017128792689	0.908719784211371	61	86.14	53.46	77.59	65.525	79.855	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_100_0.05_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_934af3ead2760818b6c031c9d5e7998c	0.545498814363144	0.402887281172553	7.5	0.114748209006649	0.910649351316787	64	85.21	51.25	78.92	65.085	79.9075	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_100_0.05_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_934af3ead2760818b6c031c9d5e7998c	0.544914464769648	0.41191792840832	8	0.109695803049167	0.911826322729238	61	85.04	53.17	79.73	66.45	79.03	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_250_0.05_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_71b92701916dc14bd2691726ff9c4072	0.537514820460705	0.416293300297113	7	0.118770842759836	0.907348177811273	66	82.91	54.09	76.65	65.37	78.6825	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_250_0.05_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_71b92701916dc14bd2691726ff9c4072	0.541977896341463	0.426473590651375	7.5	0.107579081696648	0.911610004143522	60	84.2	56.25	79.59	67.92	78.15	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_250_0.05_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_622f033632606854b779936832e11b28	0.53423523529085	0.416293300297113	7	0.120406497309518	0.914592092000638	67	81.96	54.09	81.64	67.865	78.22	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_250_0.05_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_622f033632606854b779936832e11b28	0.529193288516029	0.425774478064581	8	0.117462250127061	0.915094708659447	66	80.51	56.1	81.99	69.045	76.8825	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_300_0.05_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_1394631a6185ec4ae84e19a9ee83755d	0.533645619201067	0.420496267719131	8	0.127439249907441	0.908538091868929	71	81.79	54.98	77.47	66.225	79.0925	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_300_0.05_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_1394631a6185ec4ae84e19a9ee83755d	0.530716463414634	0.426692009518236	7.5	0.12722487540876	0.911426149643612	71	80.95	56.3	79.46	67.88	78.4625	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.385015376013419	0.572556888023344	12	0.0514689974515601	0.934433522271954	29	38.93	87.2	95.31	91.255	36.4475	RNA	30	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.388908303047247	0.560226111822217	10.5	0.0716086512428181	0.933580436585867	40	40.06	84.59	94.73	89.66	40.045	RNA	30	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.339684092815209	0.551473590651375	10	0.0551904085253162	0.93276474148448	31	25.86	82.74	94.16	88.45	27.145	RNA	30	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.327227017182675	0.54021805737368	9.5	0.0640689266064662	0.930921974993281	36	22.27	80.35	92.89	86.62	25.7025	RNA	30	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.381677766712312	0.580436114747361	11	0.0618278048578958	0.93409036793645	35	37.97	88.87	95.08	91.975	37.2275	RNA	30	RNA.log.vst.split_Batch_ID	harmony	500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.361972323175846	0.573632130946777	12	0.0630732799692806	0.932623244968874	35	32.29	87.43	94.07	90.75	32.9675	RNA	30	RNA.log.vst.split_Batch_ID	harmony	750
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.476522409762992	0.551023060119675	12	0.0877139536933797	0.934870540712025	49	65.32	82.64	95.62	89.13	61.24	RNA	50	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.452309921792762	0.543067655807339	11	0.0856624211154644	0.934233313266157	48	58.34	80.95	95.18	88.065	55.755	RNA	50	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.435423854394081	0.530564475139437	10	0.0627223449833434	0.93403756279624	35	53.47	78.31	95.04	86.675	48.8525	RNA	50	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.414822903346592	0.509030647235768	10	0.0678043360186965	0.932604626416812	38	47.53	73.74	94.05	83.895	45.1475	RNA	50	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.510541210622813	0.538692283918547	12	0.0853536388144876	0.928238005193415	48	75.13	80.03	91.04	85.535	68.3475	RNA	50	RNA.log.vst.split_Batch_ID	harmony	500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.498956554881447	0.529939762747706	12	0.0951233139375196	0.926718784148477	53	71.79	78.17	90	84.085	67.0925	RNA	50	RNA.log.vst.split_Batch_ID	harmony	750
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.514726512584033	0.521361423436895	11.5	0.0990938778065226	0.927732413343625	55	76.34	76.36	90.7	83.53	71.005	RNA	60	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.466081960752338	0.535217973093156	11	0.0891523634875656	0.935179346462198	50	62.31	79.29	95.83	87.56	59.2325	RNA	60	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.447809804953871	0.525286264793987	10	0.0677024621764193	0.935410771091952	38	57.04	77.19	95.99	86.59	52.28	RNA	60	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.457091105094264	0.504481093486944	9.5	0.076591820326257	0.934563599091823	43	59.72	72.78	95.4	84.09	55.54	RNA	60	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.522196892882938	0.538692283918547	12	0.091361328799223	0.929286478173255	51	78.49	80.03	91.77	85.9	71.6175	RNA	60	RNA.log.vst.split_Batch_ID	harmony	500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..60..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.516839589995704	0.525736795325688	11.5	0.0886753167743563	0.927779346077029	50	76.95	77.28	90.73	84.005	70.2125	RNA	60	RNA.log.vst.split_Batch_ID	harmony	750
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.533688156286461	0.514759388112919	11	0.0959599627799512	0.929447931516416	54	81.81	74.96	91.88	83.42	74.8575	RNA	80	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.523523191017136	0.501353368988359	10.5	0.0957568924253267	0.928497581541538	54	78.88	72.12	91.22	81.67	72.66	RNA	80	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.501583009164241	0.485971045876965	10	0.0896950574069577	0.926495947445876	50	72.55	68.86	89.84	79.35	66.9125	RNA	80	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.461229567789812	0.499579013478132	9.5	0.0738661959253666	0.936432715237528	41	60.91	71.74	96.69	84.215	55.9325	RNA	80	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.529691059225513	0.54021805737368	10.5	0.0810781992196877	0.930760885482489	45	80.65	80.35	92.78	86.565	71.7375	RNA	80	RNA.log.vst.split_Batch_ID	harmony	500
harmony_11_Batch_ID_3_0.1_130_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.539426669537197	0.521811953968596	11	0.0990594509749506	0.929781740266517	55	83.46	76.45	92.11	84.28	76.345	RNA	80	RNA.log.vst.split_Batch_ID	harmony	750
harmony_12_Batch_ID_3_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.420171215214734	0.543067655807339	10.5	0.0497490607395792	0.932118934315635	28	49.07	80.95	93.72	87.335	43.8025	RNA	30	RNA.log.vst.split_Batch_ID	harmony	1000
harmony_12_Batch_ID_3_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.409449259155717	0.531015005671138	9	0.0516708073004014	0.931914023110853	29	45.98	78.4	93.58	85.99	41.735	RNA	30	RNA.log.vst.split_Batch_ID	harmony	1500
harmony_12_Batch_ID_3_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.351334917528656	0.515834631036352	9	0.0641939334151441	0.928127318614622	36	29.22	75.18	90.97	83.075	30.915	RNA	30	RNA.log.vst.split_Batch_ID	harmony	2000
harmony_12_Batch_ID_3_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.34144005293938	0.507706822257242	9	0.0538292761007284	0.927019505781975	30	26.37	73.46	90.21	81.835	27.2775	RNA	30	RNA.log.vst.split_Batch_ID	harmony	3000
harmony_12_Batch_ID_3_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.386974978214864	0.560676642353917	11	0.0527950898072752	0.932609911920704	30	39.5	84.69	94.06	89.375	37.125	RNA	30	RNA.log.vst.split_Batch_ID	harmony	500
harmony_12_Batch_ID_3_0.125_130_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.373357521803559	0.551023060119675	10.5	0.0498457882259396	0.931472612688288	28	35.57	82.64	93.27	87.955	33.6775	RNA	30	RNA.log.vst.split_Batch_ID	harmony	750
