p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff	p_val_adj_negbinom	color	label
1.51995635026378e-07	0.21728734006192	0.173	0.049	0.00871877361638307	Cflar	0.124	0.00322814328069928	not regulated	
1.53190498339166e-07	-0.37298235916455	0.04	0.183	0.00878731336573123	Adprh	-0.143	0.0785853277199394	not regulated	
1.54284609178492e-07	0.388750425775144	0.425	0.224	0.00885007375169668	Galnt18	0.201	9.88411649403601e-10	not regulated	
1.57661477064863e-07	0.299940178760569	0.681	0.4	0.00904377764739465	Ptpn12	0.281	5.78232264050173e-08	not regulated	
1.59185133617425e-07	0.326504291815708	0.473	0.259	0.00913117763456271	Prmt7	0.214	3.3820082898871e-06	not regulated	
1.62032698455412e-07	-0.578118850832735	0.155	0.316	0.00929451964879934	Rpl27a	-0.161	0.000311684850027794	not regulated	
1.66693370125755e-07	0.226177005897945	0.248	0.092	0.00956186509715356	Tiparp	0.156	0.00374404327668581	not regulated	
1.6811554328908e-07	0.334453438034448	0.473	0.259	0.00964344379414818	Cul4a	0.214	6.41586654584878e-07	not regulated	
1.69187989354292e-07	-0.376050508863512	0.925	0.953	0.00970496144534089	9330162G02Rik	-0.0279999999999999	1	not regulated	
1.7055055787786e-07	0.385526619376715	0.624	0.382	0.00978312110098982	Snx1	0.242	2.99404181040773e-11	not regulated	
1.71446611525485e-07	0.220233764084054	0.173	0.049	0.00983452053032489	Dzip1l	0.124	0.0596066776209472	not regulated	
1.72804665567799e-07	0.342095709114217	0.394	0.201	0.00991242122630009	Unc45a	0.193	2.42578646351403e-05	not regulated	
1.73674807827274e-07	0.326340600017897	0.597	0.345	0.00996233432658809	Pcnx2	0.252	1.49058858936933e-06	not regulated	
1.74538679249703e-07	0.309189949392615	0.978	0.846	0.0100118877191215	Zfr	0.132	2.28432603246124e-18	not regulated	
1.75394965023127e-07	0.347413095898717	0.389	0.195	0.0100610059836566	Sgk1	0.194	7.12471450974957e-06	not regulated	
1.75643030149671e-07	-0.372104417181087	0.027	0.16	0.0100752354954454	Gal	-0.133	0.187358431229674	not regulated	
1.79302999984348e-07	0.277206613566087	0.394	0.181	0.0102851786851022	Sec31a	0.213	8.70340596960038e-05	not regulated	
1.79535368356496e-07	0.230803167409147	0.208	0.07	0.0102985077996653	Ccnyl1	0.138	0.00477930339324284	not regulated	
1.80835956061099e-07	0.321547104244448	0.513	0.283	0.0103731121115768	Nelfb	0.23	6.18308738966377e-07	not regulated	
1.81127684181879e-07	0.311210322744836	0.664	0.407	0.0103898462200409	Nup98	0.257	8.22667558793223e-12	not regulated	
1.82821722414324e-07	0.426957689429453	0.288	0.125	0.0104870196411305	Syndig1	0.163	0.000125421438723241	not regulated	
1.82894633040831e-07	0.154604841174831	0.093	0.012	0.0104912019404881	Gm26555	0.081	0.301087105219731	not regulated	
1.83014628068183e-07	0.37362439230679	0.77	0.53	0.0104980850952471	Pde8b	0.24	3.88021670758668e-18	not regulated	
1.85919210803459e-07	-0.497760780543833	0.159	0.32	0.010664697770108	Tmem147	-0.161	0.0555332469712269	not regulated	
1.89731799313015e-07	0.214180468831156	0.155	0.041	0.0108833954721932	Slc30a4	0.114	0.0137984130827771	not regulated	
1.95258374967534e-07	0.234154290295255	0.265	0.103	0.0112004109048877	Gatad2a	0.162	0.0249635876739834	not regulated	
1.96872420190037e-07	0.569023671430342	0.354	0.181	0.0112929957669409	Ptprr	0.173	7.80246287104682e-07	not regulated	
1.97501036759269e-07	0.240264055228108	0.226	0.078	0.0113290544705852	Slc22a15	0.148	0.000363564793914464	not regulated	
2.01656572604068e-07	0.321131193516933	0.46	0.242	0.0115674243177146	Foxk2	0.218	3.23409666880436e-07	not regulated	
2.01682380663211e-07	0.345436955801555	0.5	0.277	0.0115689047196031	Rap2a	0.223	3.29556664744786e-06	not regulated	
2.04688964056417e-07	0.371146915878927	0.885	0.743	0.0117413683562042	Klf12	0.142	1.06607507637605e-19	not regulated	
2.05075920050533e-07	-0.746060538385193	0.442	0.522	0.0117635649259387	Mt3	-0.08	5.90408979988777e-06	not regulated	
2.08980721413799e-07	-0.551042121746581	0.429	0.526	0.0119875521417383	Tmem59	-0.097	1	not regulated	
2.17112092191996e-07	0.342166833441523	0.345	0.164	0.0124539838323173	Atp6v0a2	0.181	3.47699573418723e-06	not regulated	
2.21317685764757e-07	-0.363276437534468	0.031	0.166	0.012695225090838	Arxes2	-0.135	0.0844905843823589	not regulated	
2.2858794938239e-07	0.138126823450344	0.075	0.006	0.0131122619524726	Gm38223	0.069	1	not regulated	
2.29926703652839e-07	-0.598933938356306	0.854	0.86	0.0131890555749341	Il1rapl1	-0.00600000000000001	1	not regulated	
2.32130566105791e-07	0.402321271251927	0.947	0.819	0.0133154735329604	Hdac9	0.128	1.10010778650802e-17	not regulated	
2.32458267122125e-07	0.376918148739528	0.217	0.078	0.0133342711186593	Cdh6	0.139	0.00624543777305723	not regulated	
2.32845892953977e-07	0.314701179700842	0.73	0.456	0.013356506111626	Zfp704	0.274	1.57516179230428e-06	not regulated	
2.36043599797561e-07	0.228947075676124	0.19	0.06	0.0135399329715877	Zfp568	0.13	0.0232957915143007	not regulated	
2.37627927206758e-07	-0.511229761674262	0.42	0.542	0.0136308131604341	Gps2	-0.122	1	not regulated	
2.42806416201129e-07	-0.513707608243274	0.111	0.267	0.0139278616461292	Ubl5	-0.156	0.00646488437522115	not regulated	
2.5027466923264e-07	0.322591218100396	0.708	0.45	0.0143562555765227	Sqstm1	0.258	1.83631031486308e-05	not regulated	
2.54859518727465e-07	0.331956476076375	0.482	0.263	0.0146192517132449	Gm37899	0.219	8.64749757955864e-08	not regulated	
2.579371944901e-07	0.297735255183247	0.876	0.653	0.0147957933503411	Dnmt3a	0.223	5.37980134945927e-16	not regulated	
2.58810838184489e-07	0.254736946872821	0.217	0.076	0.0148459072999387	Ccnd3	0.141	0.00458326529604471	not regulated	
2.60922566461224e-07	0.419047942004568	0.748	0.532	0.0149670402573487	Tbc1d9b	0.216	4.63217733097637e-14	not regulated	
2.65757505433069e-07	0.245054590130846	0.195	0.064	0.0152443820266517	Syt9	0.131	0.00223371961759664	not regulated	
2.72237229774536e-07	-0.432697070450439	0.779	0.834	0.0156160719743269	Tenm2	-0.0549999999999999	1	not regulated	
2.7989968626737e-07	-0.393585371757195	0.956	0.908	0.0160556058036689	Grin2b	0.0479999999999999	1	not regulated	
2.86222137552033e-07	0.300563176038474	0.385	0.189	0.0164182742542597	Wipi2	0.196	1.64347615809258e-05	not regulated	
2.87003310588149e-07	-0.477367762844309	0.119	0.281	0.0164630839019574	Cacybp	-0.162	0.000928718736947198	not regulated	
2.87035714756941e-07	0.326294428218597	0.553	0.308	0.0164649426698876	Snx29	0.245	1.50810028990863e-07	not regulated	
2.90674740682132e-07	0.155184265542089	0.102	0.016	0.0166736844750085	Gm42515	0.086	0.31187146086572	not regulated	
2.94750082900479e-07	0.434692390440724	0.85	0.637	0.0169074542553373	Fgf13	0.213	2.20508929089518e-10	not regulated	
2.98396996695744e-07	0.317264851166789	0.969	0.83	0.0171166485244613	Kcnq1ot1	0.139	1.10717272146125e-08	not regulated	
2.99538470224961e-07	0.152633112392721	0.053	0	0.0171821257290442	Slco1a1	0.053	1	not regulated	
3.04550428549032e-07	-0.645577327612887	0.296	0.437	0.0174696216824296	Selenok	-0.141	0.00126805350779572	not regulated	
3.10031344427231e-07	0.313976538938684	0.35	0.168	0.0177840179790348	Sap30bp	0.182	0.000120579471792212	not regulated	
3.11994891837282e-07	0.296625350075338	0.642	0.407	0.0178966509855701	Cep164	0.235	1.42643217333195e-09	not regulated	
3.156410819175e-07	-0.623509374517879	0.142	0.294	0.0181058037409516	Ndufa3	-0.152	0.000169074507187469	not regulated	
3.18924804904506e-07	0.371886041965038	0.491	0.277	0.0182941646589323	Gnb4	0.214	4.07867763758422e-09	not regulated	
3.20585329978366e-07	-0.548652300721307	0.292	0.435	0.018389415698219	Morn2	-0.143	1	not regulated	
3.21426508263855e-07	0.275722994602266	0.522	0.281	0.0184376673670313	Tet3	0.241	8.76332235987512e-08	not regulated	
3.23095434851869e-07	0.354659817703775	0.478	0.259	0.0185334003339729	Sptlc2	0.219	7.53961474641284e-06	not regulated	
3.25141416107785e-07	0.285341993835861	0.323	0.146	0.0186507619107747	Map3k10	0.177	0.000142846362293612	not regulated	
3.27055295192178e-07	-0.602914702273832	0.27	0.4	0.0187605458428137	Rpl22l1	-0.13	0.000588610763366579	not regulated	
3.27155859733213e-07	0.385566701523204	0.681	0.458	0.0187663144260166	Ocrl	0.223	6.21883882581432e-10	not regulated	
3.30569194025811e-07	0.343041337822193	0.367	0.179	0.0189621101077086	Etv6	0.188	6.37386440360405e-07	not regulated	
3.30835470721626e-07	-0.552453697381957	0.235	0.392	0.0189773842715339	Ndufb9	-0.157	0.0147078920399725	not regulated	
3.31207617796466e-07	-0.529123264732558	0.31	0.454	0.0189987313720409	Nsg2	-0.144	1	not regulated	
3.32362711857832e-07	0.323100867101321	0.571	0.333	0.019064989877589	Stambpl1	0.238	5.71355265992847e-08	not regulated	
3.34115521998044e-07	0.29510804079642	0.487	0.259	0.0191655345728518	Btg1	0.228	0.00127360869058809	not regulated	
3.36694932906706e-07	0.316673563401983	0.354	0.17	0.0193134947413945	Dhx32	0.184	5.0336049179567e-05	not regulated	
3.36925580795611e-07	0.190494343341612	0.164	0.047	0.0193267251655978	Gm37859	0.117	0.16321785215647	not regulated	
3.40645436579347e-07	-0.6121906783398	0.177	0.331	0.0195401035330645	Gm19710	-0.154	0.630023820620122	not regulated	
3.46059474673388e-07	-0.435945603798992	0.133	0.3	0.0198506635862149	Psenen	-0.167	0.0647421077960414	not regulated	
3.4645698188454e-07	0.249604223375008	0.261	0.105	0.019873465394861	Cerk	0.156	0.014340070987478	not regulated	
3.46844968231742e-07	0.250311206202661	0.283	0.119	0.0198957210677092	Rftn1	0.164	0.000453401899515598	not regulated	
3.49024890681684e-07	0.290177466192784	0.429	0.228	0.0200207657792827	Kras	0.201	0.000788369497574297	not regulated	
3.59267599070014e-07	0.334125949232551	0.584	0.353	0.0206083080178542	Rab10	0.231	2.07426907511277e-06	not regulated	
3.6070601179095e-07	0.27597256756568	0.358	0.172	0.0206908182483525	Csdc2	0.186	0.00145733106824732	not regulated	
3.6517041971925e-07	0.228718863343152	0.217	0.076	0.0209469056159356	B230334C09Rik	0.141	0.00756211893938491	not regulated	
3.66459046238457e-07	-0.480781454080796	0.142	0.302	0.0210208238103303	Prnp	-0.16	0.00814553862465591	not regulated	
3.68155590140757e-07	0.269185437801453	0.27	0.111	0.0211181409616541	Ski	0.159	2.00783694074741e-05	not regulated	
3.68243366751036e-07	0.365385587890037	0.584	0.363	0.0211231760035729	Bin1	0.221	1.10037391153196e-09	not regulated	
3.68961972726798e-07	-0.495265151838477	0.296	0.446	0.0211643966795546	Sumo2	-0.15	1	not regulated	
3.70969523123887e-07	0.275937426056718	0.469	0.238	0.0212795537854324	Ppp2r2d	0.231	0.00384252893400522	not regulated	
3.71718360206833e-07	0.318484622457946	0.611	0.378	0.0213225085781843	Spag16	0.233	7.59501339258605e-06	not regulated	
3.75600076018499e-07	0.277455991215795	0.442	0.23	0.0215451715605731	Ivd	0.212	6.80961455951135e-05	not regulated	
3.76472753285372e-07	0.253614845024734	0.726	0.452	0.0215952300739555	Ppp6r2	0.274	1.80677782871364e-07	not regulated	
3.77503901878001e-07	0.325547617469043	0.571	0.333	0.0216543788195259	Sbf1	0.238	1.38044159347857e-06	not regulated	
3.78839986831428e-07	0.354466376395237	0.845	0.653	0.0217310193246244	Ankrd11	0.192	1.57783670043565e-13	not regulated	
3.79911163118019e-07	0.25272130290504	0.46	0.242	0.0217924641387758	Crk	0.218	5.17166904632904e-06	not regulated	
3.83729958015463e-07	0.2016196947474	0.19	0.062	0.022011517851683	Zfp46	0.128	0.0612160774308603	not regulated	
3.84549633950851e-07	0.369561064567461	0.611	0.366	0.0220585361026887	Rnf169	0.245	1.23813071734322e-08	not regulated	
3.8942361327856e-07	0.237725786825021	0.226	0.084	0.0223381173048848	Tpm4	0.142	0.0873594745606065	not regulated	
3.92646531028599e-07	0.299342955566942	0.385	0.191	0.0225229903128625	Rps6kc1	0.194	0.000270487050766156	not regulated	
3.94611931607715e-07	0.32496615708152	0.686	0.45	0.0226357296208817	Kcnd3	0.236	1.33955470128879e-07	not regulated	
3.98263294141573e-07	0.349449325891373	0.646	0.413	0.0228451790785489	Zfp612	0.233	4.65390411167054e-09	not regulated	
3.98722447258972e-07	0.303563980405791	0.358	0.172	0.0228715170196691	Smad1	0.186	2.59411831763871e-05	not regulated	
3.99598243448937e-07	0.309665901630126	0.296	0.131	0.0229217544407179	Plcxd2	0.165	0.00137492539292182	not regulated	
4.0039074839372e-07	0.285235578674386	0.478	0.265	0.0229672141093606	Slc45a1	0.213	0.00010094098990657	not regulated	
4.00712641937296e-07	-0.750593453994396	0.695	0.776	0.0229856785668072	Galntl6	-0.0810000000000001	1	not regulated	
4.01297627260048e-07	0.287796539893133	0.314	0.14	0.0230192344948909	Plcg1	0.174	5.47901898160237e-05	not regulated	
4.01798289876432e-07	0.287726264645176	0.978	0.949	0.0230479535038919	Ncam1	0.029	1.4207137611034e-25	not regulated	
4.11186467805952e-07	-0.397621274448443	0.062	0.205	0.023586478166285	Ccdc85b	-0.143	0.0516136704733959	not regulated	
4.13540430432623e-07	0.283533120208031	0.407	0.203	0.0237215061704761	Phka2	0.204	1.0649250927332e-05	not regulated	
4.13864296569187e-07	-0.505318412916372	0.522	0.614	0.0237400837798017	H3f3b	-0.092	1	not regulated	
4.19057112100988e-07	0.213552198446114	0.159	0.045	0.0240379540643369	Pxn	0.114	0.030303072727613	not regulated	
4.25886726085367e-07	0.226453129192223	0.15	0.041	0.0244297143817088	4930598N05Rik	0.109	0.0272104573277072	not regulated	
4.32344674120702e-07	-0.485182534617305	0.102	0.257	0.0248001551969117	Atp5o.1	-0.155	0.00224318741615957	not regulated	
4.40611772625518e-07	-0.506598679649964	0.115	0.267	0.025274372501345	Rac3	-0.152	0.14651506438805	not regulated	
4.50822666470461e-07	0.324990540479311	0.796	0.563	0.0258600897940786	Smg1	0.233	1.70867883674028e-11	not regulated	
4.55557752455124e-07	0.223273774957805	0.186	0.06	0.0261317037963308	Rhbdl3	0.126	0.0120336022497755	not regulated	
4.56302561097895e-07	0.302352470566817	0.783	0.559	0.0261744275096974	Ica1	0.224	1.01965408509614e-11	not regulated	
4.57311312036781e-07	-0.722004936937714	0.235	0.38	0.0262322914810538	Cited1	-0.145	1.396388067586e-05	not regulated	
4.6695664785538e-07	0.306223097581754	0.504	0.279	0.0267855672342803	Gpr176	0.225	7.40044896059342e-08	not regulated	
4.70453147939749e-07	0.323976010165095	0.566	0.337	0.0269861334721199	Rab27a	0.229	1.53414123633758e-08	not regulated	
4.71387479967771e-07	0.3564935129582	0.735	0.536	0.0270397286259113	Lrrc49	0.199	7.63195815365249e-12	not regulated	
4.72007240849641e-07	0.213796715429432	0.319	0.14	0.0270752793496171	Malt1	0.179	0.0022010337837075	not regulated	
4.87627875518933e-07	0.301789271163331	0.27	0.117	0.027971310195517	Hs3st1	0.153	0.00586256237748995	not regulated	
4.92406706371712e-07	0.299673350581173	0.376	0.183	0.0282454334908941	Mapk1ip1l	0.193	6.8524632225363e-05	not regulated	
4.94210641806347e-07	0.327776875834244	0.73	0.501	0.0283489108352957	Kat6b	0.229	3.09366351266545e-09	not regulated	
5.0655452361088e-07	0.244176241006408	0.23	0.086	0.0290569805833673	Slc39a14	0.144	0.00112966425095889	not regulated	
5.11309468817806e-07	0.207319881726297	0.173	0.053	0.029329733750327	Efnb2	0.12	0.910290013209647	not regulated	
5.12827830356562e-07	0.392227584801414	0.619	0.405	0.0294168300049131	Marchf8	0.214	1.60269301552585e-09	not regulated	
5.14259020486728e-07	0.197733938598137	0.088	0.012	0.0294989259331597	Gm30835	0.076	0.273118761676761	not regulated	
5.17842065005268e-07	0.341373863727575	0.558	0.329	0.0297044565328322	Cop1	0.229	4.8914441413418e-10	not regulated	
5.18842424064805e-07	0.254266518547614	0.133	0.033	0.0297618391292053	P3h2	0.1	0.0203550561493995	not regulated	
5.35167635341945e-07	0.24783903271598	0.447	0.23	0.0306982858984846	Slc30a5	0.217	0.00117601099372465	not regulated	
5.38620519110656e-07	0.380906613001745	0.389	0.203	0.0308963502172254	Cald1	0.186	8.57690810686328e-06	not regulated	
5.40379925175034e-07	0.298495429404278	0.5	0.279	0.0309972732678903	Bsn	0.221	2.35720705344721e-06	not regulated	
5.50484481051441e-07	-1.06765365701232	0.491	0.511	0.0315768908020728	Calm1	-0.02	6.04520663834385e-11	not regulated	
5.56068397014919e-07	-0.614585039096404	0.376	0.478	0.0318971953895698	Rabac1	-0.102	0.00463253088357547	not regulated	
5.71841039945684e-07	0.552315802998642	0.796	0.62	0.0328019457333643	Pcdh15	0.176	7.92502840329814e-07	not regulated	
5.84035633813167e-07	0.324699396980051	0.792	0.552	0.0335014520267909	Ttc19	0.24	1.42216672513697e-14	not regulated	
5.92158553472673e-07	-0.355517513815772	0.035	0.166	0.0339673989442995	Rpl13a	-0.131	0.155311145167057	not regulated	
6.02559615960634e-07	0.398935079363665	0.385	0.199	0.0345640246907339	Trpm3	0.186	0.000231884250552142	not regulated	
6.31327686325933e-07	0.235199098564945	0.181	0.06	0.0362142187430282	Dse	0.121	0.00108612580291364	not regulated	
6.36049535837143e-07	-0.508706824759445	0.137	0.29	0.0364850734746902	Rab3a	-0.153	0.0040027501269994	not regulated	
6.51538054781267e-07	0.239541782628149	0.336	0.154	0.037373525898363	Dcun1d3	0.182	0.000591402225826579	not regulated	
6.52966459802751e-07	-0.539773889696221	0.292	0.427	0.0374554620672054	Cisd3	-0.135	1	not regulated	
6.54898710636155e-07	0.24182792935453	0.265	0.111	0.0375662998395111	Zfp57	0.154	0.00267695708119736	not regulated	
6.56674044267697e-07	0.25279408378912	0.274	0.115	0.0376681365272837	Limk1	0.159	0.00256894586535771	not regulated	
6.62902443211651e-07	-0.579592698715669	0.292	0.429	0.0380254099475067	Ndufb1-ps	-0.137	0.00961846315637887	not regulated	
6.68225812425169e-07	0.35260036653054	0.934	0.78	0.0383307690523325	Kif1b	0.154	1.38593175553698e-13	not regulated	
6.71485877459695e-07	0.302372152450368	0.314	0.148	0.038517772902843	Zfp52	0.166	0.00068312265036019	not regulated	
6.85072267940666e-07	0.364073921636796	0.571	0.347	0.0392971154336125	Camk1	0.224	1.37965084897106e-06	not regulated	
6.8625835378732e-07	0.334641344181843	0.925	0.77	0.0393651516899482	Gnaq	0.155	8.32145503036795e-19	not regulated	
6.93730168922516e-07	0.326705302932309	0.584	0.345	0.0397937499497333	Cers5	0.239	1.06990626931037e-09	not regulated	
7.10829541564279e-07	0.291700752856836	0.478	0.263	0.0407746041632102	Ptprj	0.215	3.83341144608484e-08	not regulated	
7.29570179298388e-07	0.176570733601877	0.106	0.021	0.0418496046249141	Nfkbiz	0.085	0.178747478137214	not regulated	
7.33550228949175e-07	0.162481536263813	0.106	0.021	0.0420779082329826	Plcd3	0.085	0.42396939720059	not regulated	
7.39419778208632e-07	0.336866077730874	0.558	0.316	0.0424145973176036	Rap1a	0.242	8.10954771927827e-05	not regulated	
7.41093870899987e-07	0.266351469355797	0.469	0.244	0.0425106266225651	Zbtb7a	0.225	0.0295212299666189	not regulated	
7.43306143001993e-07	-0.950470282523886	0.398	0.466	0.0426375269748803	Actb	-0.068	4.7031337134306e-09	not regulated	
7.58734350136216e-07	0.233138367224033	0.385	0.183	0.0435225197925136	Chp1	0.202	0.00207464810604962	not regulated	
7.61768494112975e-07	0.26535827988209	0.261	0.111	0.0436965643593085	Man1c1	0.15	0.00576928709380835	not regulated	
7.6814084417124e-07	0.290473106548679	0.305	0.14	0.0440620951033506	Rbks	0.165	0.000106596010064439	not regulated	
7.7670384838075e-07	-0.456282160548607	0.146	0.302	0.0445532861508166	Sncb	-0.156	0.0263240888399176	not regulated	
7.81297575944014e-07	0.291530539831594	0.633	0.39	0.0448167915513005	Mark3	0.243	7.51305457790575e-07	not regulated	
7.82545525605522e-07	0.332755521512502	0.668	0.417	0.044888376439784	Btbd1	0.251	3.98997523771541e-07	not regulated	
8.12340894289061e-07	0.0979824873541504	0.898	0.671	0.0465974983782091	Gbf1	0.227	0.00340346589661367	not regulated	
8.13101571355045e-07	0.316411129657489	0.765	0.524	0.0466411323360681	Parp8	0.241	3.02439824024095e-14	not regulated	
8.15007025102258e-07	0.286467002081425	0.358	0.179	0.0467504329739157	Kdm4b	0.179	0.000189321191232912	not regulated	
8.1923611191796e-07	-0.548009158116859	0.292	0.415	0.046993021851838	Hnrnpk	-0.123	1	not regulated	
8.28741482630406e-07	0.28723765626262	0.425	0.224	0.0475382689266453	Rims3	0.201	5.86263773920204e-06	not regulated	
8.29601464476505e-07	0.323699169093154	0.708	0.446	0.0475875992053013	4931406P16Rik	0.262	1.72251911646936e-11	not regulated	
8.38723380305657e-07	-0.492540026505398	0.292	0.433	0.0481108505410931	Edf1	-0.141	0.202875776452201	not regulated	
8.39260254981721e-07	0.253994580391589	0.341	0.158	0.0481416467462615	Gls2	0.183	0.00019422621493863	not regulated	
8.49220985733729e-07	0.303782545791345	0.571	0.339	0.0487130141836582	Pcsk7	0.232	4.43969033452361e-07	not regulated	
8.55521497567008e-07	-0.429568073318536	0.137	0.292	0.0490744241434387	Ndufs5	-0.155	0.108778785089712	not regulated	
8.58066249041733e-07	0.221964706788417	0.146	0.041	0.0492203961775319	Klf3	0.105	0.121386319147056	not regulated	
8.60468726469277e-07	0.193000747483557	0.204	0.072	0.0493582070877307	Intu	0.132	0.0545000914726553	not regulated	
8.61121433735987e-07	0.235900729801365	0.173	0.055	0.0493956476819637	Gm43048	0.118	0.0912938780054597	not regulated	
